Unnamed: 0,cdens,knum,type_complex,alph_leak,eps,num_complex,grid_id,save_path,grid_id_old,grid_id_old2,coef,shift,train_rss,train_mse,train_nmse
288,8,4,8,0.9,0.1,2.6666666666666665,288,,0,288.0,-4.020789099457425,17.465194513318163,0.00044830509496723424,2.2415254748361713e-05,0.05118686641541287
289,8,4,8,0.9,0.01,2.6666666666666665,289,,1,289.0,-4.003614308962059,17.349885223715045,0.00046959381854592893,2.3479690927296445e-05,0.05361758393839113
290,8,4,8,0.9,0.001,2.6666666666666665,290,,2,290.0,1.0265682646657608,-4.240226989770271,0.00020754182779367442,1.0377091389683721e-05,0.023696843810489993
291,8,4,8,0.9,0.0001,2.6666666666666665,291,,3,291.0,0.029738066539367898,-0.012788134643288748,4.3811680402145e-05,2.19058402010725e-06,0.005002358120295876
292,8,4,8,0.9,1e-05,2.6666666666666665,292,,4,292.0,0.020953098871913555,0.029134836592415198,3.571558754926102e-05,1.785779377463051e-06,0.004077957242412389
293,8,4,8,0.9,1e-06,2.6666666666666665,293,,5,293.0,0.019264533093769062,0.03516209547505349,3.340541356847048e-05,1.6702706784235242e-06,0.0038141847172312275
294,8,6,8,0.0,0.1,2.6666666666666665,294,,6,294.0,-0.17731542052212074,0.8228269583017215,0.0004621732008490617,2.3108660042453083e-05,0.052770307895728376
295,8,6,8,0.0,0.01,2.6666666666666665,295,,7,295.0,-0.038035614026638895,0.2116828162803164,0.0005815269655597969,2.9076348277989846e-05,0.06639795852698328
296,8,6,8,0.0,0.001,2.6666666666666665,296,,0,296.0,0.025160105914380095,0.007575008952219263,0.0006734349622141201,3.3671748110706e-05,0.07689188866533447
297,8,6,8,0.0,0.0001,2.6666666666666665,297,,1,297.0,0.03615711182993098,-0.007102951253894797,0.00043634821853501005,2.1817410926750504e-05,0.04982164651594554
298,8,6,8,0.0,1e-05,2.6666666666666665,298,,2,298.0,0.03506247507248106,-0.002641156927278428,0.00041073010741513223,2.053650537075661e-05,0.04689660540793798
299,8,6,8,0.0,1e-06,2.6666666666666665,299,,3,299.0,0.03490377195977939,-0.0020840368463410468,0.00040832102632757094,2.0416051316378548e-05,0.04662153980373844
300,8,6,8,0.01,0.1,2.6666666666666665,300,,4,300.0,-0.13850366976267375,0.6642170479837342,0.0007593087746713116,3.796543873356558e-05,0.08669684385360808
301,8,6,8,0.01,0.01,2.6666666666666665,301,,5,301.0,-0.015480890330602876,0.13218405749661755,0.000757076013115443,3.785380065577215e-05,0.08644191017388698
302,8,6,8,0.01,0.001,2.6666666666666665,302,,6,302.0,0.043143058191010886,-0.04106049063429328,0.000516046605890025,2.580233029450125e-05,0.05892150005957556
303,8,6,8,0.01,0.0001,2.6666666666666665,303,,7,303.0,0.039048266570070295,-0.012245107138380671,0.0003448340479913928,1.724170239956964e-05,0.03937268290763362
304,8,6,8,0.01,1e-05,2.6666666666666665,304,,0,304.0,0.036994860683458815,-0.005354587927281695,0.00033331086355778373,1.6665543177889187e-05,0.038056981371102076
305,8,6,8,0.01,1e-06,2.6666666666666665,305,,1,305.0,0.03674733368449412,-0.004583712894958569,0.00033247070124305664,1.662353506215283e-05,0.037961052779939525
306,8,6,8,0.1,0.1,2.6666666666666665,306,,2,306.0,1.2239416130945415,-5.2097290340830495,0.0007427420121629832,3.713710060814916e-05,0.08480527342764259
307,8,6,8,0.1,0.01,2.6666666666666665,307,,3,307.0,0.7493909489731192,-3.0997597517618347,8.945595103529876e-05,4.472797551764938e-06,0.01021395890234578
308,8,6,8,0.1,0.001,2.6666666666666665,308,,4,308.0,0.051646501344885735,-0.09469611760902408,4.160182500597834e-05,2.080091250298917e-06,0.004750039834755915
309,8,6,8,0.1,0.0001,2.6666666666666665,309,,5,309.0,0.03054914067675495,0.007440909987492431,2.6924785465080776e-05,1.3462392732540387e-06,0.0030742354087353596
310,8,6,8,0.1,1e-05,2.6666666666666665,310,,6,310.0,0.029225101872475616,0.01644411240967903,3.510225445400835e-05,1.7551127227004176e-06,0.004007927703227374
311,8,6,8,0.2,0.1,2.6666666666666665,311,,0,311.0,-2.795409241373378,12.151572330906617,0.0006630493008051199,3.3152465040255995e-05,0.07570606796165263
312,8,6,8,0.2,0.01,2.6666666666666665,312,,1,312.0,1.7606956090542965,-7.4671735274337365,0.00014488665742559668,7.244332871279834e-06,0.016542961617604962
313,8,6,8,0.2,0.001,2.6666666666666665,313,,2,313.0,0.06696224508059515,-0.17474227166632966,6.750806182510055e-05,3.3754030912550274e-06,0.007707978743488098
314,8,6,8,0.2,0.0001,2.6666666666666665,314,,3,314.0,0.027459294473186794,0.01014655461250226,2.6160403944526408e-05,1.3080201972263203e-06,0.002986959365651606
315,8,6,8,0.2,1e-05,2.6666666666666665,315,,4,315.0,0.02456425634344133,0.025847495287114556,2.117475786876709e-05,1.0587378934383544e-06,0.0024177050731188127
316,8,6,8,0.2,1e-06,2.6666666666666665,316,,5,316.0,0.02446681464433262,0.027143654120516045,2.05725262788043e-05,1.028626313940215e-06,0.0023489430887188366
317,8,6,8,0.5,0.1,2.6666666666666665,317,,6,317.0,-3.9839315124825783,17.29776264015349,0.0004930253796221977,2.4651268981109885e-05,0.056292967734337555
318,8,6,8,0.5,0.01,2.6666666666666665,318,,7,318.0,1.3160928989393996,-5.599541699456196,0.0007403461688560003,3.7017308442800016e-05,0.08453171929523694
319,8,6,8,0.5,0.001,2.6666666666666665,319,,0,319.0,0.3322516337983509,-1.3068410639608494,0.00013041183285365077,6.520591642682539e-06,0.014890245821892484
320,8,6,8,0.5,0.0001,2.6666666666666665,320,,1,320.0,0.02901876150267224,-0.005875594900792086,3.5755257871917585e-05,1.7877628935958792e-06,0.004082486745934151
321,8,6,8,0.5,1e-05,2.6666666666666665,321,,2,321.0,0.021958093183958492,0.028879227800366565,2.9224655032723012e-05,1.4612327516361505e-06,0.003336831390028815
322,8,6,8,0.5,1e-06,2.6666666666666665,322,,3,322.0,0.020728803512449816,0.033612826518449816,2.6452629997724937e-05,1.3226314998862468e-06,0.0030203253392175984
323,8,6,8,0.8,0.1,2.6666666666666665,323,,4,323.0,-4.069285318642793,17.669305354900484,0.0004558654992170977,2.2793274960854883e-05,0.052050103096701446
324,8,6,8,0.8,0.01,2.6666666666666665,324,,5,324.0,-3.9317156171684347,17.043871260201,0.0005125780598391766,2.5628902991958828e-05,0.058525466185872954
325,8,6,8,0.8,0.001,2.6666666666666665,325,,6,325.0,1.9604266589565706,-8.228006878451826,0.0002481369990728626,1.2406849953643132e-05,0.028331945290946032
326,8,6,8,0.8,0.0001,2.6666666666666665,326,,7,326.0,0.03213286994447158,-0.024647004381869623,4.624847004502255e-05,2.3124235022511275e-06,0.005280587449680479
327,8,6,8,0.8,1e-05,2.6666666666666665,327,,0,327.0,0.02122701494450928,0.028212043465548838,3.4420460116154655e-05,1.7210230058077328e-06,0.00393008135241342
328,8,6,8,0.8,1e-06,2.6666666666666665,328,,1,328.0,0.019378310753311173,0.03537150745151041,3.1028685865969584e-05,1.5514342932984792e-06,0.0035428131785637577
329,8,6,8,0.9,0.1,2.6666666666666665,329,,2,329.0,-4.076301649216562,17.700077242296807,0.0004514472561107318,2.257236280553659e-05,0.05154563410401044
330,8,6,8,0.9,0.01,2.6666666666666665,330,,3,330.0,-4.07763840304321,17.67810095457142,0.0004619081107526898,2.309540553763449e-05,0.05274004026883016
331,8,6,8,0.9,0.001,2.6666666666666665,331,,4,331.0,3.145509353413971,-13.28457522378486,0.0004916430173171758,2.4582150865858793e-05,0.05613513148523129
332,8,6,8,0.9,0.0001,2.6666666666666665,332,,5,332.0,0.03321651532440416,-0.030897809944262798,5.06940021333377e-05,2.534700106666885e-06,0.005788172261239783
333,8,6,8,0.9,1e-05,2.6666666666666665,333,,6,333.0,0.021052388779551963,0.027981411563190294,3.6577009241849235e-05,1.8288504620924617e-06,0.004176313200443771
334,8,6,8,0.9,1e-06,2.6666666666666665,334,,7,334.0,0.01898259959565412,0.03595612901629943,3.2521642809258366e-05,1.6260821404629183e-06,0.0037132769731491647
335,8,8,8,0.0,0.1,2.6666666666666665,335,,0,335.0,-0.23147625136838004,1.0571707984420617,0.0004534717581134474,2.267358790567237e-05,0.051776788991015045
336,8,8,8,0.0,0.01,2.6666666666666665,336,,1,336.0,-0.04379496663430843,0.23803787419006045,0.0005516116054462963,2.7580580272314814e-05,0.06298226336962479
337,8,8,8,0.0,0.001,2.6666666666666665,337,,2,337.0,0.017221869888844797,0.02651579454598923,0.0007229534185059853,3.614767092529926e-05,0.08254583870017497
338,8,8,8,0.0,0.0001,2.6666666666666665,338,,3,338.0,0.036336661010088186,-0.008151718910194183,0.00044912019899167043,2.2456009949583522e-05,0.05127993388504876
339,8,8,8,0.0,1e-05,2.6666666666666665,339,,4,339.0,0.035123309265137015,-0.0027756178262132343,0.00041428767550974227,2.0714383775487113e-05,0.04730280369760018
340,8,8,8,0.0,1e-06,2.6666666666666665,340,,5,340.0,0.034917872699919555,-0.0020454455910730515,0.0004110525693884229,2.0552628469421143e-05,0.046933423677764
341,8,8,8,0.01,0.1,2.6666666666666665,341,,6,341.0,-0.42653799634847556,1.8995107718906414,0.0007506243999568463,3.7531219997842314e-05,0.08570527375235101
342,8,8,8,0.01,0.01,2.6666666666666665,342,,7,342.0,-0.023357619322132664,0.16485243146667394,0.0007553745485087421,3.77687274254371e-05,0.08624763925769291
343,8,8,8,0.01,0.001,2.6666666666666665,343,,0,343.0,0.04072864015478689,-0.03960716834112285,0.0005761845719614244,2.880922859807122e-05,0.06578797128720311
344,8,8,8,0.01,0.0001,2.6666666666666665,344,,1,344.0,0.0395957294997408,-0.01424729508573337,0.00035522303973677935,1.776115198683897e-05,0.040558883864597536
345,8,8,8,0.01,1e-05,2.6666666666666665,345,,2,345.0,0.037067004131272716,-0.005503698984571932,0.000338397584022419,1.691987920112095e-05,0.038637776199978296
346,8,8,8,0.01,1e-06,2.6666666666666665,346,,3,346.0,0.036738267520601386,-0.0044779562960586584,0.00033735527585301823,1.686776379265091e-05,0.03851876686988199
347,8,8,8,0.1,0.1,2.6666666666666665,347,,4,347.0,-0.5209395540815429,2.3224434652307138,0.0007584576704451552,3.7922883522257756e-05,0.08659966592987058
348,8,8,8,0.1,0.01,2.6666666666666665,348,,5,348.0,1.0355005003757816,-4.334940656056128,9.829914732835755e-05,4.914957366417878e-06,0.011223663035579328
349,8,8,8,0.1,0.001,2.6666666666666665,349,,6,349.0,0.06256510721201641,-0.14381160700647994,4.7504869583133356e-05,2.3752434791566676e-06,0.00542404144126709
350,8,8,8,0.1,0.0001,2.6666666666666665,350,,7,350.0,0.030981541637817713,0.004639785969758409,2.646083566872069e-05,1.3230417834360345e-06,0.003021262251578898
351,8,8,8,0.1,1e-05,2.6666666666666665,351,,0,351.0,0.02916541538792223,0.016558952128083393,3.506141960249909e-05,1.7530709801249545e-06,0.004003265235384017
352,8,8,8,0.1,1e-06,2.6666666666666665,352,,1,352.0,0.02958717772342529,0.016646340067022074,4.521662480769708e-05,2.260831240384854e-06,0.00516277276294751
353,8,8,8,0.2,0.1,2.6666666666666665,353,,2,353.0,-3.3307222988209544,14.466742575328466,0.0006157007755515065,3.0785038777575326e-05,0.07029987770342983
354,8,8,8,0.2,0.01,2.6666666666666665,354,,3,354.0,2.38933556028708,-10.18417663471714,0.00018486314090344067,9.243157045172034e-06,0.02110742216581247
355,8,8,8,0.2,0.001,2.6666666666666665,355,,4,355.0,0.09580577331305001,-0.3003500582442789,8.42524250100419e-05,4.212621250502095e-06,0.00961982737331773
356,8,8,8,0.2,0.0001,2.6666666666666665,356,,5,356.0,0.02818417163279452,0.005747696320484878,2.7923840510858836e-05,1.3961920255429418e-06,0.0031883061559652643
357,8,8,8,0.2,1e-05,2.6666666666666665,357,,6,357.0,0.024360307358159458,0.02612319525507252,2.1107866891696133e-05,1.0553933445848067e-06,0.002410067552273823
358,8,8,8,0.2,1e-06,2.6666666666666665,358,,7,358.0,0.02415790467622205,0.027961595502176716,2.0095683384897946e-05,1.0047841692448973e-06,0.0022944978152086002
359,8,8,8,0.5,0.1,2.6666666666666665,359,,0,359.0,-4.056283471973256,17.610466676189095,0.00048627202433571,2.43136012167855e-05,0.05552187880676127
360,8,8,8,0.5,0.01,2.6666666666666665,360,,1,360.0,-0.5529264408097486,2.4580737343063146,0.0007581930000516987,3.790965000258493e-05,0.08656944622408079
361,8,8,8,0.5,0.001,2.6666666666666665,361,,2,361.0,0.6641705782110623,-2.7195389414293674,0.00014670772754371675,7.3353863771858375e-06,0.01675088892852728
362,8,8,8,0.5,0.0001,2.6666666666666665,362,,3,362.0,0.031134930964323636,-0.01654360613258976,3.818444778586026e-05,1.909222389293013e-06,0.004359848348598381
363,8,8,8,0.5,1e-05,2.6666666666666665,363,,4,363.0,0.02208806222107495,0.02809011913577073,2.951517649306501e-05,1.4757588246532505e-06,0.0033700027354992995
364,8,8,8,0.5,1e-06,2.6666666666666665,364,,5,364.0,0.02058197682873844,0.034086283929077435,2.6923049093874863e-05,1.346152454693743e-06,0.0030740371522311118
365,8,8,8,0.8,0.1,2.6666666666666665,365,,6,365.0,-4.118488356349082,17.881316116093068,0.00045825319755788264,2.291265987789413e-05,0.05232272724793711
366,8,8,8,0.8,0.01,2.6666666666666665,366,,7,366.0,-4.031191139707502,17.480376164571837,0.0004990791265086826,2.495395632543413e-05,0.05698417632569624
367,8,8,8,0.8,0.001,2.6666666666666665,367,,0,367.0,3.093192222778912,-13.097187061257069,0.00038790666130910414,1.9395333065455207e-05,0.0442906553527551
368,8,8,8,0.8,0.0001,2.6666666666666665,368,,1,368.0,0.03595347192758665,-0.04295190012351648,5.142222551015172e-05,2.571111275507586e-06,0.005871319816616739
369,8,8,8,0.8,1e-05,2.6666666666666665,369,,2,369.0,0.02174856344967018,0.026188394683317243,3.4372911214627586e-05,1.7186455607313793e-06,0.003924652283464642
370,8,8,8,0.8,1e-06,2.6666666666666665,370,,3,370.0,0.01950064274554337,0.03526063667886252,3.0920283554043176e-05,1.5460141777021587e-06,0.003530435949926406
371,8,8,8,0.9,0.1,2.6666666666666665,371,,4,371.0,-4.124203892878388,17.906357745893438,0.0004548872304712257,2.2744361523561285e-05,0.05193840570094247
372,8,8,8,0.9,0.01,2.6666666666666665,372,,5,372.0,-4.129279126918867,17.907244235971813,0.00046178138749414184,2.3089069374707092e-05,0.05272557117940905
373,8,8,8,0.9,0.001,2.6666666666666665,373,,6,373.0,0.7365563916657292,-3.069517094450587,0.0007552191155143431,3.7760955775717154e-05,0.08622989212965408
374,8,8,8,0.9,0.0001,2.6666666666666665,374,,7,374.0,0.03759866473105991,-0.05188569461450464,5.7456175834895005e-05,2.8728087917447504e-06,0.006560268063462887
375,8,8,8,0.9,1e-05,2.6666666666666665,375,,0,375.0,0.021701942971894234,0.025546600141716266,3.6161579277555857e-05,1.8080789638777929e-06,0.004128879971765433
376,8,8,8,0.9,1e-06,2.6666666666666665,376,,1,376.0,0.019232773229301614,0.035570809276175744,3.229943919259009e-05,1.6149719596295045e-06,0.0036879060662130033
377,8,10,8,0.0,0.1,2.6666666666666665,377,,2,377.0,-0.2868562739013466,1.2966196838789752,0.0004459001918436333,2.2295009592181666e-05,0.0509122778454597
378,8,10,8,0.0,0.01,2.6666666666666665,378,,3,378.0,-0.04902501981500976,0.2619178728856406,0.0005332243387981626,2.666121693990813e-05,0.060882830255371674
379,8,10,8,0.0,0.001,2.6666666666666665,379,,4,379.0,0.009857576185480867,0.04554431196519373,0.0007492565288762772,3.746282644381386e-05,0.08554909209155656
380,8,10,8,0.0,0.0001,2.6666666666666665,380,,5,380.0,0.03643083567711308,-0.00904889084649054,0.0004587431124485608,2.2937155622428038e-05,0.05237866506427153
381,8,10,8,0.0,1e-05,2.6666666666666665,381,,6,381.0,0.03515221835367816,-0.0029071582618182545,0.0004146410013255055,2.0732050066275274e-05,0.04734314595901015
382,8,10,8,0.0,1e-06,2.6666666666666665,382,,7,382.0,0.03489942395026947,-0.0020033397831582273,0.0004105796394849644,2.052898197424822e-05,0.046879425184184635
383,8,10,8,0.01,0.1,2.6666666666666665,383,,0,383.0,-0.8643951144932206,3.781506022580974,0.0007342629178021415,3.6713145890107075e-05,0.08383714195814902
384,8,10,8,0.01,0.01,2.6666666666666665,384,,1,384.0,-0.02763265939198771,0.18363022199215484,0.0007559641240852785,3.779820620426393e-05,0.0863149561956817
385,8,10,8,0.01,0.001,2.6666666666666665,385,,2,385.0,0.03776387248278375,-0.03541531281665493,0.0006215527271295721,3.107763635647861e-05,0.07096804558074964
386,8,10,8,0.01,0.0001,2.6666666666666665,386,,3,386.0,0.04007998664279869,-0.016188518991865564,0.0003602738189640562,1.8013690948202812e-05,0.041135574971842837
387,8,10,8,0.01,1e-05,2.6666666666666665,387,,4,387.0,0.03712937891016063,-0.0057169329405008795,0.0003376272019518338,1.688136009759169e-05,0.03854981502224785
388,8,10,8,0.01,1e-06,2.6666666666666665,388,,5,388.0,0.03672216406111406,-0.004441947135853247,0.0003362991809004455,1.6814959045022273e-05,0.038398183383621845
389,8,10,8,0.1,0.1,2.6666666666666665,389,,6,389.0,-1.5953661079334474,6.963403257765638,0.0007331520439621265,3.665760219810633e-05,0.08371030389297517
390,8,10,8,0.1,0.01,2.6666666666666665,390,,7,390.0,1.3234271106821998,-5.578484612585468,0.00010884784838641817,5.442392419320909e-06,0.012428099384790432
391,8,10,8,0.1,0.001,2.6666666666666665,391,,0,391.0,0.07704255846083247,-0.20721960195604605,5.711729416248046e-05,2.855864708124023e-06,0.00652157501470826
392,8,10,8,0.1,0.0001,2.6666666666666665,392,,1,392.0,0.03170004567240821,0.0010391679752197423,2.725512315315791e-05,1.3627561576578956e-06,0.0031119529169711664
393,8,10,8,0.1,1e-05,2.6666666666666665,393,,2,393.0,0.02922371740632575,0.016236872106914973,3.4866477862399534e-05,1.7433238931199768e-06,0.0039810070524606365
394,8,10,8,0.1,1e-06,2.6666666666666665,394,,3,394.0,0.029535139562005965,0.0167604813849612,4.5148348788523185e-05,2.2574174394261592e-06,0.00515497709987773
395,8,10,8,0.2,0.1,2.6666666666666665,395,,4,395.0,-3.612314287863961,15.684690096687369,0.0005880119342626513,2.9400596713132566e-05,0.06713840343922638
396,8,10,8,0.2,0.01,2.6666666666666665,396,,5,396.0,2.953259060412972,-12.623028736709832,0.0002348259830998565,1.1741299154992824e-05,0.026812111579233494
397,8,10,8,0.2,0.001,2.6666666666666665,397,,6,397.0,0.14264937415770615,-0.4992909641025023,9.333052787246705e-05,4.666526393623352e-06,0.010656352819360889
398,8,10,8,0.2,0.0001,2.6666666666666665,398,,7,398.0,0.02920744696776299,0.0005175973250812187,2.9504150372733678e-05,1.475207518636684e-06,0.003368743788066366
399,8,10,8,0.2,1e-05,2.6666666666666665,399,,0,399.0,0.0244650457027046,0.025600313349220236,2.179066859718875e-05,1.0895334298594375e-06,0.002488028922955593
400,8,10,8,0.2,1e-06,2.6666666666666665,400,,1,400.0,0.02414239609237389,0.02802199525655995,2.0631875922919472e-05,1.0315937961459736e-06,0.002355719550416974
401,8,10,8,0.5,0.1,2.6666666666666665,401,,2,401.0,-4.132991408567506,17.941636214753906,0.0004834697956352248,2.417348978176124e-05,0.055201924142476995
402,8,10,8,0.5,0.01,2.6666666666666665,402,,3,402.0,-1.6870460171998056,7.353306170265501,0.0007308130358206586,3.654065179103293e-05,0.08344323912251872
403,8,10,8,0.5,0.001,2.6666666666666665,403,,4,403.0,0.9496158456207059,-3.9445691222751287,0.00015159223243147514,7.579611621573757e-06,0.01730859505768335
404,8,10,8,0.5,0.0001,2.6666666666666665,404,,5,404.0,0.033277366556020406,-0.027356804006966738,4.0478663495443253e-05,2.0239331747721625e-06,0.004621798780063251
405,8,10,8,0.5,1e-05,2.6666666666666665,405,,6,405.0,0.02217320721290606,0.02724752697010998,2.8934266300854867e-05,1.4467133150427434e-06,0.003303675199315073
406,8,10,8,0.5,1e-06,2.6666666666666665,406,,7,406.0,0.020437803848847497,0.034395832316438966,2.609708456112872e-05,1.304854228056436e-06,0.0029797296445177863
407,8,10,8,0.8,0.1,2.6666666666666665,407,,0,407.0,-4.184567506258938,18.166168562520085,0.0004606730439962641,2.3033652199813203e-05,0.05259902202526123
408,8,10,8,0.8,0.01,2.6666666666666665,408,,1,408.0,-4.119068688991659,17.863798935610575,0.0004929757321203137,2.4648786606015684e-05,0.0562872990500524
409,8,10,8,0.8,0.001,2.6666666666666665,409,,2,409.0,3.2559606684993616,-13.834114225637364,0.0005608286437089007,2.8041432185445036e-05,0.064034652270822
410,8,10,8,0.8,0.0001,2.6666666666666665,410,,3,410.0,0.039728971384085696,-0.06138045207147319,5.825414045753898e-05,2.912707022876949e-06,0.006651378579497704
411,8,10,8,0.8,1e-05,2.6666666666666665,411,,4,411.0,0.02186302172270715,0.024940440001411046,3.5080150415575147e-05,1.7540075207787572e-06,0.004005403894162468
412,8,10,8,0.8,1e-06,2.6666666666666665,412,,5,412.0,0.01928582939024487,0.0356806655994501,3.178210336430653e-05,1.5891051682153264e-06,0.0036288373644928207
413,8,10,8,0.9,0.1,2.6666666666666665,413,,6,413.0,-4.189656264014899,18.188437447210777,0.0004579171778444553,2.2895858892222765e-05,0.05228436097376972
414,8,10,8,0.9,0.01,2.6666666666666665,414,,7,414.0,-4.196611336475147,18.201399306908623,0.0004630548743040832,2.315274371520416e-05,0.05287097617246857
415,8,10,8,0.9,0.001,2.6666666666666665,415,,0,415.0,-1.934442872825855,8.348802221751782,0.0007215339306456592,3.607669653228296e-05,0.08238376350562443
416,8,10,8,0.9,0.0001,2.6666666666666665,416,,1,416.0,0.042077145222723406,-0.07356736541757034,6.720676002977641e-05,3.3603380014888205e-06,0.007673576514021783
417,8,10,8,0.9,1e-05,2.6666666666666665,417,,2,417.0,0.02182889962153167,0.024159803941551147,3.7592656769850285e-05,1.8796328384925142e-06,0.004292278454741703
418,8,10,8,0.9,1e-06,2.6666666666666665,418,,3,418.0,0.018962250180579728,0.03608501302276457,3.3629850444152905e-05,1.6814925222076451e-06,0.0038398106146462197
419,16,2,8,0.0,0.1,2.6666666666666665,419,,4,419.0,-0.0352068370879335,0.2007694414448918,0.0005933340478318841,2.9666702391594205e-05,0.0677460751328436
420,16,2,8,0.0,0.01,2.6666666666666665,420,,5,420.0,0.02909176273702612,-0.0022476674188272976,0.0006457340211212495,3.2286701056062475e-05,0.07372903286195437
421,16,2,8,0.0,0.001,2.6666666666666665,421,,6,421.0,0.037983950218469884,-0.01211741167023176,0.000418423230506151,2.0921161525307552e-05,0.047774995746120714
422,16,2,8,0.0,0.0001,2.6666666666666665,422,,7,422.0,0.0366621721645532,-0.007366150965636803,0.00039709961938689284,1.985498096934464e-05,0.04534029481117939
423,16,2,8,0.0,1e-05,2.6666666666666665,423,,0,423.0,0.03647536791608577,-0.006772500644468512,0.00039516468815692325,1.9758234407846164e-05,0.04511936699326401
424,16,2,8,0.0,1e-06,2.6666666666666665,424,,1,424.0,0.0364560375137221,-0.006711823776534141,0.0003949733340751874,1.974866670375937e-05,0.04509751844429631
425,16,2,8,0.01,0.1,2.6666666666666665,425,,2,425.0,-0.011391471424033336,0.11643565087586022,0.0007585572365049812,3.7927861825249055e-05,0.08661103424725318
426,16,2,8,0.01,0.01,2.6666666666666665,426,,3,426.0,0.04745498352375395,-0.05183871006512852,0.0004669867503126488,2.334933751563244e-05,0.05331991243099386
427,16,2,8,0.01,0.001,2.6666666666666665,427,,4,427.0,0.041512642020801224,-0.019048104400517095,0.0003146905129924147,1.5734525649620736e-05,0.03593093505198237
428,16,2,8,0.01,0.0001,2.6666666666666665,428,,5,428.0,0.03916315726687401,-0.01167863747485381,0.00030877448028957406,1.5438724014478704e-05,0.03525545047893362
429,16,2,8,0.01,1e-05,2.6666666666666665,429,,6,429.0,0.038870277158702636,-0.010828988388902134,0.000308760709585644,1.5438035479282198e-05,0.03525387815867576
430,16,2,8,0.01,1e-06,2.6666666666666665,430,,7,430.0,0.03884023279692197,-0.010742676715825496,0.0003087671170230365,1.5438355851151826e-05,0.03525460975116838
431,16,2,8,0.1,0.1,2.6666666666666665,431,,0,431.0,0.6441546386786211,-2.6774657277786598,7.776282564898273e-05,3.888141282449136e-06,0.008878853738814729
432,16,2,8,0.1,0.01,2.6666666666666665,432,,1,432.0,0.0549467551467504,-0.10644505353538108,3.4567121255273945e-05,1.7283560627636973e-06,0.003946826921938968
433,16,2,8,0.1,0.001,2.6666666666666665,433,,2,433.0,0.03380752022606476,-0.0029698514271379664,2.312891868849024e-05,1.156445934424512e-06,0.0026408284994557663
434,16,2,8,0.1,0.0001,2.6666666666666665,434,,3,434.0,0.032367493133512455,0.006515905664805085,3.430608656815244e-05,1.715304328407622e-06,0.003917022336156926
435,16,2,8,0.1,1e-05,2.6666666666666665,435,,4,435.0,0.03282828039105759,0.006260692071527449,4.491523802986344e-05,2.2457619014931717e-06,0.005128360830293767
436,16,2,8,0.1,1e-06,2.6666666666666665,436,,5,436.0,0.03316039569188235,0.005653186802774827,5.0403395404622014e-05,2.5201697702311005e-06,0.005754991179942285
437,16,2,8,0.2,0.1,2.6666666666666665,437,,6,437.0,1.441698941384912,-6.162862151424521,0.00012570434432321447,6.285217216160724e-06,0.014352751179818112
438,16,2,8,0.2,0.01,2.6666666666666665,438,,7,438.0,0.07294365163386729,-0.19818579023201444,6.089130935009797e-05,3.0445654675048984e-06,0.006952486939259186
439,16,2,8,0.2,0.001,2.6666666666666665,439,,0,439.0,0.031201606481009884,-0.0021253257059052986,2.2261348437157368e-05,1.1130674218578685e-06,0.002541770507343927
440,16,2,8,0.2,0.0001,2.6666666666666665,440,,1,440.0,0.027801737757968743,0.015616406561071137,1.7930824884286974e-05,8.965412442143487e-07,0.002047317214044244
441,16,2,8,0.2,1e-05,2.6666666666666665,441,,2,441.0,0.02779217950019583,0.01679597516527375,1.816285080824341e-05,9.081425404121706e-07,0.00207380961867627
442,16,2,8,0.2,1e-06,2.6666666666666665,442,,3,442.0,0.02831944350933004,0.01584860090153802,2.1503777082732028e-05,1.0751888541366013e-06,0.002455272039772534
443,16,2,8,0.5,0.1,2.6666666666666665,443,,4,443.0,3.0889474983262657,-13.384440870350453,0.0005565003736249145,2.7825018681245724e-05,0.06354045627553663
444,16,2,8,0.5,0.01,2.6666666666666665,444,,5,444.0,0.28609378075562764,-1.1219438655685177,0.00012190612067872539,6.09530603393627e-06,0.013919075166565273
445,16,2,8,0.5,0.001,2.6666666666666665,445,,6,445.0,0.033636516974471925,-0.022453528201404966,3.600000157740098e-05,1.800000078870049e-06,0.004110431249575153
446,16,2,8,0.5,0.0001,2.6666666666666665,446,,7,446.0,0.02512328071751313,0.018512789356065974,2.654438291581141e-05,1.3272191457905704e-06,0.0030308015626958522
447,16,2,8,0.5,1e-05,2.6666666666666665,447,,0,447.0,0.023763558837028513,0.02386124881113508,2.3114693810362684e-05,1.1557346905181341e-06,0.002639204322205352
448,16,2,8,0.5,1e-06,2.6666666666666665,448,,1,448.0,0.023529936090327122,0.02459576224366396,2.119748713263226e-05,1.059874356631613e-06,0.0024203002695737455
449,16,2,8,0.8,0.1,2.6666666666666665,449,,2,449.0,-1.8367363519206181,8.087974969567934,0.0007204250282919093,3.602125141459547e-05,0.08225715054207274
450,16,2,8,0.8,0.01,2.6666666666666665,450,,3,450.0,1.361355036246302,-5.73951428518023,0.000183688485990115,9.18442429950575e-06,0.02097330166437805
451,16,2,8,0.8,0.001,2.6666666666666665,451,,4,451.0,0.03770009127795643,-0.04600103533392524,4.922728500037049e-05,2.4613642500185246e-06,0.005620704492532231
452,16,2,8,0.8,0.0001,2.6666666666666665,452,,5,452.0,0.024199630548457314,0.017960326680340852,3.4262013040796895e-05,1.7131006520398448e-06,0.003911990080707388
