outer_resampling_id,resampling_id,gid,train_mse,test_mse
11,5,233,8.982077660150821e-07,6.5266049581895464e-09
11,6,233,8.610861924655368e-07,1.242585056379021e-05
11,7,955,8.018251086255563e-07,5.145409555747122e-05
11,8,233,8.864530539175551e-07,4.248101068825782e-06
11,9,232,8.687009017724706e-07,1.2947816682055007e-05
11,10,232,8.876336185991985e-07,6.033204625357675e-06
11,11,233,8.130740094119299e-07,2.996867117868772e-05
11,12,233,8.892003873097869e-07,3.045890235871841e-06
11,13,233,8.804206678960331e-07,5.974503111626326e-06
11,14,233,8.844782640786474e-07,4.553444393849837e-06
11,15,233,4.2880966022582806e-07,0.0002039112727639
11,16,233,8.511478898318978e-07,2.034080704069178e-05
11,17,233,8.973262893889769e-07,3.898416911999768e-07
11,18,233,7.073159992216885e-07,8.272495260262694e-05
12,0,233,8.062279732538558e-07,2.379121256443179e-06
12,1,233,8.098729184311661e-07,1.1970239762141467e-06
12,2,233,7.459296132058959e-07,2.3431819760059344e-05
12,3,233,7.774391741274624e-07,1.2945682224649536e-05
12,4,233,7.752130955734509e-07,1.4192770714846812e-05
12,5,233,8.13411118092519e-07,6.717474712202118e-09
12,6,233,7.824974796705912e-07,1.0333529645150118e-05
12,7,232,7.409190160015166e-07,3.4932764547894175e-05
12,8,233,8.074845384012288e-07,2.1343978826603977e-06
12,9,233,7.964898963695863e-07,6.184725035667396e-06
12,10,233,8.117218374336744e-07,6.283118527268511e-07
12,11,233,8.130740094119299e-07,1.3207412928145866e-07
12,12,233,8.004970513280898e-07,4.355836200553189e-06
12,13,233,7.907008805051484e-07,7.613894017377826e-06
12,14,233,7.962809543006141e-07,5.673997346731209e-06
12,15,1075,3.231899044404486e-07,0.0002476407615449
12,16,233,7.667725853061592e-07,2.015891809058538e-05
12,17,233,8.123581000070216e-07,4.642483985865576e-07
12,18,233,6.180584536002484e-07,8.464621019305048e-05
13,0,233,8.850546601510175e-07,1.9304375846945456e-06
13,1,233,8.858116624043312e-07,1.7104189937192205e-06
13,2,233,8.149805663598782e-07,2.6286689535281306e-05
13,3,233,8.471059311022902e-07,1.5690156982613067e-05
13,4,233,8.613143271054829e-07,1.0930115044378275e-05
13,5,233,8.908836975398886e-07,6.595918708751776e-09
13,6,233,8.561663787458727e-07,1.1590914928582336e-05
13,7,955,8.14648139387875e-07,5.513983693523533e-05
13,8,233,8.815553615115682e-07,3.3419889925466325e-06
13,9,233,8.680281131571392e-07,8.312569448214473e-06
13,10,233,8.869040828644672e-07,1.462569618886878e-06
13,11,233,8.892003873097869e-07,6.25626765519124e-07
13,12,233,8.004970513280898e-07,3.159618373965698e-05
13,13,233,8.714136341420998e-07,6.520414953818192e-06
13,14,233,8.759778920166838e-07,4.93420410341291e-06
13,15,233,4.182486842518045e-07,0.0002052251875497
13,16,233,8.43978085354017e-07,2.0274068880302e-05
13,17,233,8.899414329760627e-07,4.161879670473711e-07
13,18,233,6.984080529335595e-07,8.339075156607867e-05
14,0,233,8.760076647685486e-07,1.96668461695424e-06
14,1,233,8.77019573247792e-07,1.6615745024201586e-06
14,2,233,8.068316064933994e-07,2.6005156710222435e-05
14,3,233,8.389091449714297e-07,1.541706163166438e-05
14,4,233,8.517131016358984e-07,1.1167874231284898e-05
14,5,233,8.81947049720429e-07,6.6063642529290276e-09
14,6,233,8.475749061657753e-07,1.1474056885074215e-05
14,7,955,8.03672933142057e-07,5.63500716804364e-05
14,8,233,8.729495386489608e-07,3.2220892299334056e-06
14,9,233,8.596597485701464e-07,8.101209635305294e-06
14,10,233,8.782063215357856e-07,1.37435979769201e-06
14,11,233,8.804206678960331e-07,5.676361702384861e-07
14,12,233,7.907008805051484e-07,3.188417873954265e-05
14,13,233,8.714136341420998e-07,3.548273501086785e-06
14,14,233,8.668579722730837e-07,4.994298362096896e-06
14,15,233,4.088048341324434e-07,0.0002054402595666
14,16,233,8.350645531627627e-07,2.0264085710334352e-05
14,17,233,8.809954736650856e-07,4.202260362211418e-07
14,18,233,6.892284180159415e-07,8.349487458186987e-05
15,0,233,8.804320147238018e-07,1.9156557673836914e-06
15,1,233,8.810947640031394e-07,1.7265906356721729e-06
15,2,233,8.101138361495826e-07,2.6326803578377425e-05
15,3,233,8.422460908877551e-07,1.5732561339907338e-05
15,4,233,8.569702896486031e-07,1.0786625900495493e-05
