Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,jack_mse_mean,jack_mse_std,jack_mse_se
0,6.497742985462414e-06,835,0.5,0.2,,13,15,6.781622014025438e-06,5.445434414217648e-07,5.445434414217648e-07
0,6.493772956773196e-06,836,0.5,0.2,,13,23,6.7774536968500455e-06,5.44584176587545e-07,5.44584176587545e-07
0,6.487024440343783e-06,837,0.5,0.2,,13,63,6.770367860880261e-06,5.446579001956418e-07,5.446579001956418e-07
0,6.482271625236388e-06,838,0.5,0.2,,13,513,6.765377286020039e-06,5.447132100079103e-07,5.447132100079103e-07
0,6.481583472902822e-06,839,0.5,0.2,,13,5013,6.764654695529186e-06,5.447214504574461e-07,5.447214504574461e-07
0,6.564057512886909e-06,840,0.5,0.3,,13,13,6.850914745271991e-06,5.508721938245561e-07,5.508721938245561e-07
0,6.562371669223271e-06,841,0.5,0.3,,13,15,6.849144549655895e-06,5.508934564574838e-07,5.508934564574838e-07
0,6.55791778368584e-06,842,0.5,0.3,,13,23,6.84446771451693e-06,5.509513102767785e-07,5.509513102767785e-07
0,6.551039073283972e-06,843,0.5,0.3,,13,63,6.837244395796849e-06,5.510454523800194e-07,5.510454523800194e-07
0,6.546651399527068e-06,844,0.5,0.3,,13,513,6.8326367320241195e-06,5.511085430543336e-07,5.511085430543336e-07
0,6.546044297091527e-06,845,0.5,0.3,,13,5013,6.8319991796760285e-06,5.511174592904254e-07,5.511174592904254e-07
0,6.5995961331565424e-06,846,0.5,0.4,,13,13,6.888041279897433e-06,5.54450591477315e-07,5.54450591477315e-07
0,6.597751788796773e-06,847,0.5,0.4,,13,15,6.886104529766666e-06,5.544767715541623e-07,5.544767715541623e-07
0,6.59302639282243e-06,848,0.5,0.4,,13,23,6.881142269606852e-06,5.54545746256573e-07,5.54545746256573e-07
0,6.5861220929092336e-06,849,0.5,0.4,,13,63,6.873891597546506e-06,5.546514403174644e-07,5.546514403174644e-07
0,6.581949485718606e-06,850,0.5,0.4,,13,513,6.869509493926587e-06,5.547181481200891e-07,5.547181481200891e-07
0,6.581385551322717e-06,851,0.5,0.4,,13,5013,6.8689172360991484e-06,5.547273275450048e-07,5.547273275450048e-07
0,6.622039731383407e-06,852,0.5,0.5,,13,13,6.911485592934109e-06,5.567611687322085e-07,5.567611687322085e-07
0,6.620088424580418e-06,853,0.5,0.5,,13,15,6.909436431988475e-06,5.567909229151097e-07,5.567909229151097e-07
0,6.615191544454473e-06,854,0.5,0.5,,13,23,6.9042938623519524e-06,5.568676379211226e-07,5.568676379211226e-07
0,6.60829105392108e-06,855,0.5,0.5,,13,63,6.89704686185034e-06,5.569807118625002e-07,5.569807118625002e-07
0,6.604260188516834e-06,856,0.5,0.5,,13,513,6.892813425786607e-06,5.570494557883401e-07,5.570494557883401e-07
0,6.60372318648613e-06,857,0.5,0.5,,13,5013,6.8922494278709715e-06,5.570587640314484e-07,5.570587640314484e-07
0,6.637500618397308e-06,858,0.5,0.6,,13,13,6.9276346944832105e-06,5.583804358905222e-07,5.583804358905222e-07
0,6.635472511323536e-06,859,0.5,0.6,,13,15,6.925504814006456e-06,5.584128930398229e-07,5.584128930398229e-07
0,6.630458396119294e-06,860,0.5,0.6,,13,23,6.9202389555686905e-06,5.584952875312496e-07,5.584952875312496e-07
0,6.623570612004938e-06,861,0.5,0.6,,13,63,6.9130050600832175e-06,5.586134673548747e-07,5.586134673548747e-07
0,6.619640242027961e-06,862,0.5,0.6,,13,513,6.908877034295845e-06,5.586834980678404e-07,5.586834980678404e-07
0,6.619121683955764e-06,863,0.5,0.6,,13,5013,6.908332389858084e-06,5.586928784891453e-07,5.586928784891453e-07
0,6.648797948737378e-06,864,0.5,0.7,,13,13,6.9394342179086494e-06,5.595799009251677e-07,5.595799009251677e-07
