Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,coef,shift,train_rss,train_mse,train_nmse
0,5.373209186807933e-06,97,0.0,10.0,,13,15,0.028908756499297136,0.00515032152208339,0.00010746418373615865,5.373209186807933e-06,0.012270114435675054
0,5.172101119186051e-06,98,0.0,10.0,,13,23,0.02919635589046283,-0.0034862308641604636,0.00010344202238372097,5.172101119186049e-06,0.011810869519300611
0,4.896278568993994e-06,99,0.0,10.0,,13,63,0.02963848129160782,-0.02775550946889363,9.79255713798799e-05,4.896278568993995e-06,0.011181008641539628
0,4.757807389152668e-06,100,0.0,10.0,,13,513,0.029920270103569263,-0.08719118469513873,9.515614778305337e-05,4.757807389152668e-06,0.010864799619403013
0,4.742021219731509e-06,101,0.0,10.0,,13,5013,0.029959703329319326,-0.15510316824598686,9.484042439463019e-05,4.742021219731509e-06,0.01082875075203821
0,5.83731379270527e-06,102,0.0,20.0,,13,13,0.03826332453177107,-0.01752772790686615,0.00011674627585410541,5.83731379270527e-06,0.013329931097655267
0,5.777594740479501e-06,103,0.0,20.0,,13,15,0.03839029056977775,-0.021794272815757625,0.00011555189480959001,5.777594740479501e-06,0.013193558293372999
0,5.645440666022125e-06,104,0.0,20.0,,13,23,0.038695696736170335,-0.035328277819215076,0.0001129088133204425,5.645440666022125e-06,0.01289177484136933
0,5.510920605121774e-06,105,0.0,20.0,,13,63,0.03909052540598524,-0.07066342436609635,0.00011021841210243548,5.510920605121774e-06,0.012584588487040579
0,5.466865037178444e-06,106,0.0,20.0,,13,513,0.03930118456221052,-0.15089850943334482,0.00010933730074356887,5.466865037178444e-06,0.01248398438967536
0,5.463212621312695e-06,107,0.0,20.0,,13,5013,0.0393282720782865,-0.2403102757180514,0.00010926425242625392,5.463212621312696e-06,0.012475643832090252
0,8.006903430802473e-06,108,0.0,50.0,,13,13,0.057934133340617644,-0.06982100754071738,0.00016013806861604946,8.006903430802473e-06,0.01828434701789647
0,7.986421266017352e-06,109,0.0,50.0,,13,15,0.058057335887857775,-0.07729030655733313,0.00015972842532034707,7.986421266017354e-06,0.01823757450317272
0,7.954270569790736e-06,110,0.0,50.0,,13,23,0.05832658036620434,-0.10022155323364434,0.0001590854113958147,7.954270569790736e-06,0.01816415604724218
0,7.950150521738994e-06,111,0.0,50.0,,13,63,0.05862161271268625,-0.15673348393067474,0.00015900301043477987,7.950150521738994e-06,0.018154747617509074
0,7.966899581026494e-06,112,0.0,50.0,,13,513,0.05875565887161895,-0.2786454167472756,0.0001593379916205299,7.966899581026494e-06,0.018192995313997814
0,7.9700800739069e-06,113,0.0,50.0,,13,5013,0.058771673617036675,-0.41247680609685267,0.00015940160147813798,7.9700800739069e-06,0.018200258201082172
0,1.968187052082091e-05,114,0.001,1e-06,,13,13,0.001749531975982047,0.06966126398236493,0.00039363741041641826,1.968187052082091e-05,0.04494498449670063
0,1.96818705107638e-05,115,0.001,1e-06,,13,15,0.001749531977955264,0.06966126393635999,0.00039363741021527604,1.96818705107638e-05,0.04494498447373449
0,1.968187047053543e-05,116,0.001,1e-06,,13,23,0.0017495319858481222,0.06966126375234044,0.0003936374094107086,1.968187047053543e-05,0.04494498438187007
0,1.968187026939486e-05,117,0.001,1e-06,,13,63,0.001749532025312183,0.06966126283224312,0.00039363740538789725,1.968187026939486e-05,0.04494498392255094
0,1.968186800671345e-05,118,0.001,1e-06,,13,513,0.001749532469256557,0.06966125248123205,0.000393637360134269,1.968186800671345e-05,0.04494497875555317
0,1.968184539503509e-05,119,0.001,1e-06,,13,5013,0.001749536906044022,0.06966114897967643,0.0003936369079007018,1.968184539503509e-05,0.044944927120139144
0,1.9219670747219137e-05,120,0.001,1e-05,,13,13,0.002060114209280018,0.06906412177206872,0.00038439341494438275,1.9219670747219137e-05,0.04388951765797031
0,1.921967062912868e-05,121,0.001,1e-05,,13,15,0.002060114235932391,0.06906412122378096,0.00038439341258257354,1.9219670629128676e-05,0.04388951738830215
0,1.921967015677316e-05,122,0.001,1e-05,,13,23,0.0020601143425406014,0.06906411903063395,0.0003843934031354632,1.921967015677316e-05,0.04388951630964393
0,1.9219667795147105e-05,123,0.001,1e-05,,13,63,0.002060114875550915,0.06906410806499222,0.0003843933559029421,1.9219667795147105e-05,0.04388951091669887
0,1.921964124424447e-05,124,0.001,1e-05,,13,513,0.0020601208683893087,0.06906398471227682,0.0003843928248848894,1.921964124424447e-05,0.04388945028577937
0,1.921937747849092e-05,125,0.001,1e-05,,13,5013,0.002060180443001699,0.06906275226648613,0.0003843875495698184,1.921937747849092e-05,0.043888847957474664
0,1.8583374950681453e-05,126,0.001,0.0001,,13,13,0.0025015053580103915,0.06821546209440262,0.0003716674990136291,1.8583374950681453e-05,0.042436489873825076
0,1.8583373528804134e-05,127,0.001,0.0001,,13,15,0.0025015057365521884,0.06821545533132373,0.0003716674705760827,1.8583373528804134e-05,0.04243648662686468
0,1.858336784204269e-05,128,0.001,0.0001,,13,23,0.002501507250539251,0.06821542827952717,0.00037166735684085385,1.8583367842042692e-05,0.04243647364073084
0,1.858333942616928e-05,129,0.001,0.0001,,13,63,0.002501514816154841,0.0682152930329854,0.00037166678852338557,1.8583339426169278e-05,0.04243640875101475
0,1.858302179132184e-05,130,0.001,0.0001,,13,513,0.002501599436837044,0.0682137729312257,0.0003716604358264368,1.858302179132184e-05,0.042435683408711615
0,1.8580037051466917e-05,131,0.001,0.0001,,13,5013,0.0025023992724471284,0.06819870900945163,0.0003716007410293383,1.8580037051466914e-05,0.042428867537914965
0,1.765551868861021e-05,132,0.001,0.001,,13,13,0.0031749879043989,0.06692034395900574,0.00035311037377220444,1.7655518688610224e-05,0.04031766253625865
0,1.7655501076653253e-05,133,0.001,0.001,,13,15,0.0031749936496387843,0.06692025632600374,0.00035311002153306506,1.7655501076653253e-05,0.04031762231807247
0,1.7655430718825386e-05,134,0.001,0.001,,13,23,0.003175016603763551,0.06691990586699945,0.0003531086143765076,1.765543071882538e-05,0.04031746165084932
0,1.7655081072945733e-05,135,0.001,0.001,,13,63,0.003175130735039219,0.06691815531508559,0.00035310162145891464,1.7655081072945733e-05,0.040316663209023204
0,1.7651375988832737e-05,136,0.001,0.001,,13,513,0.0031763462586634076,0.06689865224891174,0.0003530275197766547,1.7651375988832737e-05,0.040308202379660395
0,1.7627462857929968e-05,137,0.001,0.001,,13,5013,0.003184434374055801,0.0667172711769283,0.00035254925715859944,1.762746285792997e-05,0.04025359500397649
0,1.6191667434408727e-05,138,0.001,0.01,,13,13,0.004315526526198805,0.06472410915812576,0.00032383334868817457,1.6191667434408727e-05,0.036974851604952015
0,1.6191448351839783e-05,139,0.001,0.01,,13,15,0.004315620194570727,0.06472289004942289,0.00032382896703679576,1.6191448351839787e-05,0.03697435131395304
0,1.6190582300459505e-05,140,0.001,0.01,,13,23,0.004315990763986978,0.06471802432981923,0.0003238116460091901,1.6190582300459505e-05,0.03697237362256345
0,1.61864810941167e-05,141,0.001,0.01,,13,63,0.004317751682602991,0.06469394035716011,0.000323729621882334,1.61864810941167e-05,0.036963008219244683
0,1.6155444159018372e-05,142,0.001,0.01,,13,513,0.004331283103546056,0.06444273753942631,0.0003231088831803675,1.6155444159018376e-05,0.03689213311795065
0,1.6062741987103638e-05,143,0.001,0.01,,13,5013,0.004369538383777734,0.06264781335204954,0.00032125483974207274,1.6062741987103638e-05,0.03668044095814751
