,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model
0,7.418556749249773e-06,1443,0.99,0.8,,13,63
0,7.418556737709991e-06,1444,0.99,0.8,,13,513
0,7.418556736091115e-06,1445,0.99,0.8,,13,5013
0,7.418556796181041e-06,1446,0.99,0.9,,13,13
0,7.4185567887264705e-06,1447,0.99,0.9,,13,15
0,7.4185567711661095e-06,1448,0.99,0.9,,13,23
0,7.418556749240766e-06,1449,0.99,0.9,,13,63
0,7.418556737613027e-06,1450,0.99,0.9,,13,513
0,7.418556736347817e-06,1451,0.99,0.9,,13,5013
0,7.4185567966594405e-06,1452,0.99,1.0,,13,13
0,7.4185567891548125e-06,1453,0.99,1.0,,13,15
0,7.418556771437751e-06,1454,0.99,1.0,,13,23
0,7.418556749327895e-06,1455,0.99,1.0,,13,63
0,7.418556737717824e-06,1456,0.99,1.0,,13,513
0,7.418556736479853e-06,1457,0.99,1.0,,13,5013
0,7.418556800624971e-06,1458,0.99,5.0,,13,13
0,7.418556792443793e-06,1459,0.99,5.0,,13,15
0,7.418556772732497e-06,1460,0.99,5.0,,13,23
0,7.4185567496101095e-06,1461,0.99,5.0,,13,63
0,7.4185567372160795e-06,1462,0.99,5.0,,13,513
0,7.418556736876633e-06,1463,0.99,5.0,,13,5013
0,7.418556802892788e-06,1464,0.99,10.0,,13,13
0,7.418556792077575e-06,1465,0.99,10.0,,13,15
0,7.4185567739889036e-06,1466,0.99,10.0,,13,23
0,7.418556752058736e-06,1467,0.99,10.0,,13,63
0,7.418556744963527e-06,1468,0.99,10.0,,13,513
0,7.418556756076051e-06,1469,0.99,10.0,,13,5013
0,7.418556813502078e-06,1470,0.99,20.0,,13,13
0,7.418556801428888e-06,1471,0.99,20.0,,13,15
0,7.4185567786409356e-06,1472,0.99,20.0,,13,23
0,7.4185568046976765e-06,1473,0.99,20.0,,13,63
0,7.41855695603964e-06,1474,0.99,20.0,,13,513
0,7.4185570344448805e-06,1475,0.99,20.0,,13,5013
0,7.418557525722766e-06,1476,0.99,50.0,,13,13
0,7.41855752265747e-06,1477,0.99,50.0,,13,15
0,7.418556867242515e-06,1478,0.99,50.0,,13,23
0,7.418558411618938e-06,1479,0.99,50.0,,13,63
0,7.418558507391958e-06,1480,0.99,50.0,,13,513
0,7.418559037614521e-06,1481,0.99,50.0,,13,5013
0,7.418562737029887e-06,1482,0.999,1e-06,,13,13
0,7.41856273702991e-06,1483,0.999,1e-06,,13,15
0,7.418562737029937e-06,1484,0.999,1e-06,,13,23
0,7.418562737029914e-06,1485,0.999,1e-06,,13,63
0,7.418562737029905e-06,1486,0.999,1e-06,,13,513
0,7.418562737029984e-06,1487,0.999,1e-06,,13,5013
0,7.418562738872767e-06,1488,0.999,1e-05,,13,13
0,7.4185627388731255e-06,1489,0.999,1e-05,,13,15
0,7.418562738872947e-06,1490,0.999,1e-05,,13,23
0,7.418562738872823e-06,1491,0.999,1e-05,,13,63
0,7.418562738872683e-06,1492,0.999,1e-05,,13,513
0,7.418562738873513e-06,1493,0.999,1e-05,,13,5013
0,7.41856273906845e-06,1494,0.999,0.0001,,13,13
0,7.418562739069267e-06,1495,0.999,0.0001,,13,15
0,7.418562739070197e-06,1496,0.999,0.0001,,13,23
0,7.41856273907188e-06,1497,0.999,0.0001,,13,63
0,7.418562739069116e-06,1498,0.999,0.0001,,13,513
0,7.418562739067306e-06,1499,0.999,0.0001,,13,5013
0,7.418562739079219e-06,1500,0.999,0.001,,13,13
0,7.418562739105357e-06,1501,0.999,0.001,,13,15
0,7.418562739101149e-06,1502,0.999,0.001,,13,23
0,7.418562739076073e-06,1503,0.999,0.001,,13,63
0,7.418562739097653e-06,1504,0.999,0.001,,13,513
0,7.418562739095295e-06,1505,0.999,0.001,,13,5013
0,7.418562738972666e-06,1506,0.999,0.01,,13,13
0,7.418562739189082e-06,1507,0.999,0.01,,13,15
0,7.418562739128763e-06,1508,0.999,0.01,,13,23
0,7.4185627391142775e-06,1509,0.999,0.01,,13,63
0,7.418562738805234e-06,1510,0.999,0.01,,13,513
0,7.418562739213818e-06,1511,0.999,0.01,,13,5013
0,7.41856273933978e-06,1512,0.999,0.1,,13,13
0,7.4185627387478595e-06,1513,0.999,0.1,,13,15
0,7.418562740937944e-06,1514,0.999,0.1,,13,23
0,7.418562749233414e-06,1515,0.999,0.1,,13,63
0,7.418562755125167e-06,1516,0.999,0.1,,13,513
0,7.4185627527825585e-06,1517,0.999,0.1,,13,5013
0,7.418562813912866e-06,1518,0.999,0.2,,13,13
0,7.4185627611894985e-06,1519,0.999,0.2,,13,15
0,7.418562767772119e-06,1520,0.999,0.2,,13,23
0,7.418562778952655e-06,1521,0.999,0.2,,13,63
0,7.418563071346629e-06,1522,0.999,0.2,,13,513
0,7.418564366539688e-06,1523,0.999,0.2,,13,5013
0,7.41856275394209e-06,1524,0.999,0.3,,13,13
0,7.4185627644195494e-06,1525,0.999,0.3,,13,15
0,7.418562832516422e-06,1526,0.999,0.3,,13,23
0,7.418563171050803e-06,1527,0.999,0.3,,13,63
0,7.418563462944051e-06,1528,0.999,0.3,,13,513
0,7.418565032509338e-06,1529,0.999,0.3,,13,5013
0,7.418562738566498e-06,1530,0.999,0.4,,13,13
0,7.4185628493844e-06,1531,0.999,0.4,,13,15
0,7.418563151318317e-06,1532,0.999,0.4,,13,23
0,7.418562995789854e-06,1533,0.999,0.4,,13,63
0,7.418567554811408e-06,1534,0.999,0.4,,13,513
0,7.418570188358952e-06,1535,0.999,0.4,,13,5013
0,7.418563512462272e-06,1536,0.999,0.5,,13,13
0,7.418563231366495e-06,1537,0.999,0.5,,13,15
0,7.418562900483147e-06,1538,0.999,0.5,,13,23
0,7.418566149113907e-06,1539,0.999,0.5,,13,63
0,7.418568974725787e-06,1540,0.999,0.5,,13,513
0,7.418641204605523e-06,1541,0.999,0.5,,13,5013
0,7.418562999900504e-06,1542,0.999,0.6,,13,13
0,7.418563977180901e-06,1543,0.999,0.6,,13,15
0,7.418566149685613e-06,1544,0.999,0.6,,13,23
0,7.418574439493179e-06,1545,0.999,0.6,,13,63
0,7.418571739106548e-06,1546,0.999,0.6,,13,513
0,7.418715811206964e-06,1547,0.999,0.6,,13,5013
0,7.418562759813908e-06,1548,0.999,0.7,,13,13
0,7.418563209399214e-06,1549,0.999,0.7,,13,15
0,7.41856315858433e-06,1550,0.999,0.7,,13,23
0,7.418562935317709e-06,1551,0.999,0.7,,13,63
0,7.4186450808534124e-06,1552,0.999,0.7,,13,513
0,7.418643288182637e-06,1553,0.999,0.7,,13,5013
0,7.418563613351955e-06,1554,0.999,0.8,,13,13
0,7.418562812375878e-06,1555,0.999,0.8,,13,15
0,7.418571088203635e-06,1556,0.999,0.8,,13,23
0,7.418565062170792e-06,1557,0.999,0.8,,13,63
0,7.4186876207702555e-06,1558,0.999,0.8,,13,513
0,7.41860000696835e-06,1559,0.999,0.8,,13,5013
0,7.418568665331996e-06,1560,0.999,0.9,,13,13
0,7.4185652999278916e-06,1561,0.999,0.9,,13,15
0,7.418565372727507e-06,1562,0.999,0.9,,13,23
0,7.418577706337642e-06,1563,0.999,0.9,,13,63
0,7.418572624282443e-06,1564,0.999,0.9,,13,513
0,7.419409706705075e-06,1565,0.999,0.9,,13,5013
0,7.4185633047223254e-06,1566,0.999,1.0,,13,13
0,7.418571127342872e-06,1567,0.999,1.0,,13,15
0,7.418563366182647e-06,1568,0.999,1.0,,13,23
0,7.418570370137568e-06,1569,0.999,1.0,,13,63
0,7.4189134694361625e-06,1570,0.999,1.0,,13,513
0,7.419541870080264e-06,1571,0.999,1.0,,13,5013
0,7.4228136601282225e-06,1572,0.999,5.0,,13,13
0,7.420583630035368e-06,1573,0.999,5.0,,13,15
0,7.420850715259472e-06,1574,0.999,5.0,,13,23
0,7.441709886728672e-06,1575,0.999,5.0,,13,63
0,7.466202111916266e-06,1576,0.999,5.0,,13,513
0,7.742393985690535e-06,1577,0.999,5.0,,13,5013
0,7.466363416537195e-06,1578,0.999,10.0,,13,13
0,7.494572182979434e-06,1579,0.999,10.0,,13,15
0,7.601188854559511e-06,1580,0.999,10.0,,13,23
0,7.632308189361234e-06,1581,0.999,10.0,,13,63
0,7.941048860288285e-06,1582,0.999,10.0,,13,513
0,9.638675779573962e-06,1583,0.999,10.0,,13,5013
0,8.004407554231818e-06,1584,0.999,20.0,,13,13
0,7.545759560160187e-06,1585,0.999,20.0,,13,15
0,7.654869761271448e-06,1586,0.999,20.0,,13,23
0,8.027925957744189e-06,1587,0.999,20.0,,13,63
0,2.0777408242213788e-05,1588,0.999,20.0,,13,513
0,1.7931882518260708e-05,1589,0.999,20.0,,13,5013
0,0.0001418702762166107,1592,0.999,50.0,,13,23
0,2.2122098855452398e-05,1593,0.999,50.0,,13,63
0,3.073577793408296e-05,1595,0.999,50.0,,13,5013
