Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,jack_mse_mean,jack_mse_std,jack_mse_se
0,7.253308087239617e-06,1108,0.7,0.9,,13,513,7.918483847125783e-06,6.266727819507318e-07,6.266727819507318e-07
0,7.253233552677389e-06,1109,0.7,0.9,,13,5013,7.918401463471072e-06,6.266741652538541e-07,6.266741652538541e-07
0,7.256719891930116e-06,1110,0.7,1.0,,13,13,7.92224810873199e-06,6.266820881948637e-07,6.266820881948637e-07
0,7.25636032453687e-06,1111,0.7,1.0,,13,15,7.921850690911791e-06,6.266886518020545e-07,6.266886518020545e-07
0,7.25551118547944e-06,1112,0.7,1.0,,13,23,7.920912157566578e-06,6.26704214738352e-07,6.26704214738352e-07
0,7.254429324508906e-06,1113,0.7,1.0,,13,63,7.919716385224042e-06,6.267241704168719e-07,6.267241704168719e-07
0,7.253851707487482e-06,1114,0.7,1.0,,13,513,7.919077941928109e-06,6.267348834477579e-07,6.267348834477579e-07
0,7.253777508837006e-06,1115,0.7,1.0,,13,5013,7.918995929355367e-06,6.267362625572167e-07,6.267362625572167e-07
0,7.260799669510875e-06,1116,0.7,5.0,,13,13,7.926708042979367e-06,6.271338713482853e-07,6.271338713482853e-07
0,7.260394905781097e-06,1117,0.7,5.0,,13,15,7.926260663569293e-06,6.271413373359492e-07,6.271413373359492e-07
0,7.259471554289659e-06,1118,0.7,5.0,,13,23,7.925240086755934e-06,6.271584435993277e-07,6.271584435993277e-07
0,7.25835719451002e-06,1119,0.7,5.0,,13,63,7.924008370770495e-06,6.271792270064973e-07,6.271792270064973e-07
0,7.257788777400394e-06,1120,0.7,5.0,,13,513,7.923380084358169e-06,6.271898866296761e-07,6.271898866296761e-07
0,7.257717037868854e-06,1121,0.7,5.0,,13,5013,7.923300788389893e-06,6.271912347746082e-07,6.271912347746082e-07
0,7.261313900289841e-06,1122,0.7,10.0,,13,13,7.927270143702198e-06,6.271913278182539e-07,6.271913278182539e-07
0,7.260902806621841e-06,1123,0.7,10.0,,13,15,7.926815766898272e-06,6.2719892073366e-07,6.2719892073366e-07
0,7.259969373097114e-06,1124,0.7,10.0,,13,23,7.925784044043619e-06,6.272162378025668e-07,6.272162378025668e-07
0,7.258850846407313e-06,1125,0.7,10.0,,13,63,7.924547719300747e-06,6.272371286773843e-07,6.272371286773843e-07
0,7.258283643472149e-06,1126,0.7,10.0,,13,513,7.923920773402569e-06,6.27247780717863e-07,6.27247780717863e-07
0,7.258212216548831e-06,1127,0.7,10.0,,13,5013,7.923841822776027e-06,6.272491248942166e-07,6.272491248942166e-07
0,7.261571372985607e-06,1128,0.7,20.0,,13,13,7.927551580483218e-06,6.272201416246313e-07,6.272201416246313e-07
0,7.261157050895381e-06,1129,0.7,20.0,,13,15,7.92709363483252e-06,6.272277993255019e-07,6.272277993255019e-07
0,7.260218503309839e-06,1130,0.7,20.0,,13,23,7.926056258192767e-06,6.272452234265098e-07,6.272452234265098e-07
0,7.259097884409471e-06,1131,0.7,20.0,,13,63,7.924817619373206e-06,6.272661683811646e-07,6.272661683811646e-07
0,7.258531294157147e-06,1132,0.7,20.0,,13,513,7.924191349913198e-06,6.272768165511082e-07,6.272768165511082e-07
0,7.258460023984456e-06,1133,0.7,20.0,,13,5013,7.924112572450213e-06,6.272781587338677e-07,6.272781587338677e-07
0,7.261725971069506e-06,1134,0.7,50.0,,13,13,7.927720566327436e-06,6.272374575231703e-07,6.272374575231703e-07
0,7.261309691155423e-06,1135,0.7,50.0,,13,15,7.927260456407054e-06,6.272451545276771e-07,6.272451545276771e-07
0,7.260368051376485e-06,1136,0.7,50.0,,13,23,7.92621966122744e-06,6.272626433786673e-07,6.272626433786673e-07
0,7.25924617433733e-06,1137,0.7,50.0,,13,63,7.92497963084474e-06,6.272836208925944e-07,6.272836208925944e-07
0,7.258679953509349e-06,1138,0.7,50.0,,13,513,7.924353769253023e-06,6.272942667141889e-07,6.272942667141889e-07
0,7.258608777522899e-06,1139,0.7,50.0,,13,5013,7.924275095838657e-06,6.27295607698254e-07,6.27295607698254e-07
0,5.350738084081073e-06,1140,0.8,1e-06,,13,13,5.836011896751844e-06,4.389420569053575e-07,4.389420569053575e-07
0,5.350738084028388e-06,1141,0.8,1e-06,,13,15,5.8360118966937704e-06,4.389420569031352e-07,4.389420569031352e-07
0,5.35073808381765e-06,1142,0.8,1e-06,,13,23,5.8360118964614835e-06,4.3894205689424813e-07,4.3894205689424813e-07
0,5.35073808276401e-06,1143,0.8,1e-06,,13,63,5.8360118953000955e-06,4.3894205684981273e-07,4.3894205684981273e-07
0,5.350738070915204e-06,1144,0.8,1e-06,,13,513,5.836011882239597e-06,4.3894205635011533e-07,4.3894205635011533e-07
0,5.350737952894551e-06,1145,0.8,1e-06,,13,5013,5.836011752149836e-06,4.3894205137285343e-07,4.3894205137285343e-07
0,5.854727003865644e-06,1146,0.8,1e-05,,13,13,6.38799496767683e-06,4.935383865977554e-07,4.935383865977554e-07
0,5.854727003200703e-06,1147,0.8,1e-05,,13,15,6.387994966943462e-06,4.935383865822115e-07,4.935383865822115e-07
0,5.854727000541145e-06,1148,0.8,1e-05,,13,23,6.38799496401022e-06,4.935383865200401e-07,4.935383865200401e-07
0,5.854726987248469e-06,1149,0.8,1e-05,,13,63,6.387994949349634e-06,4.935383862093019e-07,4.935383862093019e-07
0,5.854726838289736e-06,1150,0.8,1e-05,,13,513,6.38799478506202e-06,4.93538382727147e-07,4.93538382727147e-07
0,5.854725405423806e-06,1151,0.8,1e-05,,13,5013,6.3879932047443e-06,4.935383492317179e-07,4.935383492317179e-07
0,6.394035833274698e-06,1152,0.8,0.0001,,13,13,6.978047595677254e-06,5.482837789712085e-07,5.482837789712085e-07
0,6.394035824212803e-06,1153,0.8,0.0001,,13,15,6.9780475856765244e-06,5.482837789134669e-07,5.482837789134669e-07
0,6.394035787994141e-06,1154,0.8,0.0001,,13,23,6.9780475457055165e-06,5.482837786826825e-07,5.482837786826825e-07
0,6.394035607592888e-06,1155,0.8,0.0001,,13,63,6.9780473466142255e-06,5.482837775331747e-07,5.482837775331747e-07
0,6.3940336545106495e-06,1156,0.8,0.0001,,13,513,6.978045191187597e-06,5.482837650885077e-07,5.482837650885077e-07
0,6.394019644626098e-06,1157,0.8,0.0001,,13,5013,6.978029729840959e-06,5.482836758351051e-07,5.482836758351051e-07
0,7.049903240857447e-06,1158,0.8,0.001,,13,13,7.696022215073079e-06,6.058538419634021e-07,6.058538419634021e-07
0,7.049903101855973e-06,1159,0.8,0.001,,13,15,7.696022061532524e-06,6.05853843434658e-07,6.05853843434658e-07
0,7.049902550218461e-06,1160,0.8,0.001,,13,23,7.696021452195618e-06,6.058538492734681e-07,6.058538492734681e-07
0,7.049899892879092e-06,1161,0.8,0.001,,13,63,7.696018516907582e-06,6.05853877400618e-07,6.05853877400618e-07
0,7.0498783076753565e-06,1162,0.8,0.001,,13,513,7.695994673960739e-06,6.058541059061761e-07,6.058541059061761e-07
0,7.049833061199228e-06,1163,0.8,0.001,,13,5013,7.695944694824446e-06,6.058545850831568e-07,6.058545850831568e-07
0,7.315334110887416e-06,1164,0.8,0.01,,13,13,7.986598463703247e-06,6.3032006373897e-07,6.3032006373897e-07
0,7.315331504855696e-06,1165,0.8,0.01,,13,15,7.986595583871475e-06,6.303201085142893e-07,6.303201085142893e-07
0,7.315321785180967e-06,1166,0.8,0.01,,13,23,7.98658484300812e-06,6.303202755193395e-07,6.303202755193395e-07
0,7.315285596555754e-06,1167,0.8,0.01,,13,63,7.986544852245104e-06,6.303208974188612e-07,6.303208974188612e-07
0,7.315191166727675e-06,1168,0.8,0.01,,13,513,7.986440501100153e-06,6.303225209372139e-07,6.303225209372139e-07
0,7.315156619181005e-06,1169,0.8,0.01,,13,5013,7.986402323762373e-06,6.303231151780291e-07,6.303231151780291e-07
0,7.364518991505973e-06,1170,0.8,0.1,,13,13,8.040420996284078e-06,6.351732725558898e-07,6.351732725558898e-07
0,7.364484896318049e-06,1171,0.8,0.1,,13,15,8.040383314749395e-06,6.351739083449312e-07,6.351739083449312e-07
0,7.364386938630638e-06,1172,0.8,0.1,,13,23,8.040275053150152e-06,6.351757357877008e-07,6.351757357877008e-07
0,7.364208561550098e-06,1173,0.8,0.1,,13,63,8.040077912653335e-06,6.351790664596008e-07,6.351790664596008e-07
0,7.364073016248885e-06,1174,0.8,0.1,,13,513,8.039928109049142e-06,6.351815999374779e-07,6.351815999374779e-07
0,7.364052654223361e-06,1175,0.8,0.1,,13,5013,8.03990560507242e-06,6.351819807155368e-07,6.351819807155368e-07
0,7.367914714470225e-06,1176,0.8,0.2,,13,13,8.044134843493435e-06,6.355315591689826e-07,6.355315591689826e-07
0,7.367860835233142e-06,1177,0.8,0.2,,13,15,8.044075296248979e-06,6.355325708532508e-07,6.355325708532508e-07
0,7.367719010249922e-06,1178,0.8,0.2,,13,23,8.043918551284918e-06,6.355352355569941e-07,6.355352355569941e-07
0,7.3675014396169085e-06,1179,0.8,0.2,,13,63,8.043678091598225e-06,6.355393281325325e-07,6.355393281325325e-07
0,7.367363578687132e-06,1180,0.8,0.2,,13,513,8.04352572690624e-06,6.355419242945964e-07,6.355419242945964e-07
0,7.367344559355928e-06,1181,0.8,0.2,,13,5013,8.043504706607857e-06,6.355422826416063e-07,6.355422826416063e-07
0,7.369081324322054e-06,1182,0.8,0.3,,13,13,8.045410654183826e-06,6.356556713131057e-07,6.356556713131057e-07
0,7.369016299253178e-06,1183,0.8,0.3,,13,15,8.045338788302664e-06,6.356568952677013e-07,6.356568952677013e-07
0,7.368851955377864e-06,1184,0.8,0.3,,13,23,8.045157154703403e-06,6.356599909523625e-07,6.356599909523625e-07
0,7.368617504351958e-06,1185,0.8,0.3,,13,63,8.04489803760333e-06,6.356644128522196e-07,6.356644128522196e-07
0,7.368478972243546e-06,1186,0.8,0.3,,13,513,8.044744930418689e-06,6.356670287714529e-07,6.356670287714529e-07
0,7.368460427517476e-06,1187,0.8,0.3,,13,5013,8.044724434563183e-06,6.356673791293453e-07,6.356673791293453e-07
0,7.369672713646492e-06,1188,0.8,0.4,,13,13,8.046057390597095e-06,6.357187026767111e-07,6.357187026767111e-07
0,7.36960062865373e-06,1189,0.8,0.4,,13,15,8.045977721908733e-06,6.357200612124447e-07,6.357200612124447e-07
0,7.369422673972497e-06,1190,0.8,0.4,,13,23,8.045781045159172e-06,6.35723417680983e-07,6.35723417680983e-07
0,7.369178822050133e-06,1191,0.8,0.4,,13,63,8.045511537486222e-06,6.35728023257924e-07,6.35728023257924e-07
0,7.369039980131375e-06,1192,0.8,0.4,,13,513,8.04535808752676e-06,6.357306487352942e-07,6.357306487352942e-07
0,7.3690216783446e-06,1193,0.8,0.4,,13,5013,8.045337860122041e-06,6.35730994992337e-07,6.35730994992337e-07
0,7.370030460901408e-06,1194,0.8,0.5,,13,13,8.046448617636157e-06,6.357568466049718e-07,6.357568466049718e-07
0,7.369953520252941e-06,1195,0.8,0.5,,13,15,8.046363582349256e-06,6.357582977489431e-07,6.357582977489431e-07
0,7.369766466159727e-06,1196,0.8,0.5,,13,23,8.046156848592293e-06,6.357618286691819e-07,6.357618286691819e-07
