Unnamed: 0,cdens,knum,ksig,type_complex,alph_leak,eps,num_complex,grid_id,save_path,grid_id_old,jack_mse_mean,jack_mse_std,jack_mse_se
402,8,2,0.95,8,0.01,0.1,2.6666666666666665,402,,2,7.1563751884813485e-06,6.340052557319454e-07,6.340052557319454e-07
403,8,2,0.95,8,0.01,0.01,2.6666666666666665,403,,3,9.079801926211122e-06,5.936970670047822e-07,5.936970670047822e-07
404,8,2,0.95,8,0.01,0.001,2.6666666666666665,404,,4,9.088401332549254e-06,6.128856680150796e-07,6.128856680150796e-07
405,8,2,0.95,8,0.01,0.0001,2.6666666666666665,405,,5,1.0654326838693193e-05,7.281289223849447e-07,7.281289223849447e-07
406,8,2,0.95,8,0.01,1e-05,2.6666666666666665,406,,6,1.1354746133533164e-05,7.85909023559943e-07,7.85909023559943e-07
407,8,2,0.95,8,0.01,1e-06,2.6666666666666665,407,,7,1.1494344486472118e-05,7.976228744236479e-07,7.976228744236479e-07
408,8,2,0.95,8,0.1,0.1,2.6666666666666665,408,,0,3.416241753133091e-06,3.9243776833442485e-07,3.9243776833442485e-07
409,8,2,0.95,8,0.1,0.01,2.6666666666666665,409,,1,1.9272486438371048e-06,2.03570971890894e-07,2.03570971890894e-07
410,8,2,0.95,8,0.1,0.001,2.6666666666666665,410,,2,9.454983031821165e-07,7.828134005766839e-08,7.828134005766839e-08
411,8,2,0.95,8,0.1,0.0001,2.6666666666666665,411,,3,8.378572223240244e-07,6.18004573505775e-08,6.18004573505775e-08
412,8,2,0.95,8,0.1,1e-05,2.6666666666666665,412,,4,8.060044349404487e-07,5.811219661626845e-08,5.811219661626845e-08
413,8,2,0.95,8,0.1,1e-06,2.6666666666666665,413,,5,8.561928838352493e-07,6.017531764602742e-08,6.017531764602742e-08
414,8,2,0.95,8,0.2,0.1,2.6666666666666665,414,,6,5.0698675903413635e-06,4.1865989377212585e-07,4.1865989377212585e-07
415,8,2,0.95,8,0.2,0.01,2.6666666666666665,415,,7,3.4507426374896272e-06,3.806485984761356e-07,3.806485984761356e-07
416,8,2,0.95,8,0.2,0.001,2.6666666666666665,416,,0,1.4268985409634515e-06,1.2119866606067745e-07,1.2119866606067745e-07
417,8,2,0.95,8,0.2,0.0001,2.6666666666666665,417,,1,1.2324879543273727e-06,7.616709729946546e-08,7.616709729946546e-08
418,8,2,0.95,8,0.2,1e-05,2.6666666666666665,418,,2,9.87932031934273e-07,5.9029769507484255e-08,5.9029769507484255e-08
419,8,2,0.95,8,0.2,1e-06,2.6666666666666665,419,,3,8.166623817796889e-07,5.3787529832937826e-08,5.3787529832937826e-08
420,8,2,0.95,8,0.3,0.1,2.6666666666666665,420,,4,6.893666901592408e-06,4.666113748320987e-07,4.666113748320987e-07
421,8,2,0.95,8,0.3,0.01,2.6666666666666665,421,,5,4.517287068499266e-06,4.827559190321729e-07,4.827559190321729e-07
422,8,2,0.95,8,0.3,0.001,2.6666666666666665,422,,6,1.8471302913809964e-06,1.6163446241636319e-07,1.6163446241636319e-07
423,8,2,0.95,8,0.3,0.0001,2.6666666666666665,423,,7,1.6365363285306619e-06,1.0216663671892477e-07,1.0216663671892477e-07
424,8,2,0.95,8,0.3,1e-05,2.6666666666666665,424,,0,1.4149742300936383e-06,8.648127928165688e-08,8.648127928165688e-08
425,8,2,0.95,8,0.3,1e-06,2.6666666666666665,425,,1,1.232777031997728e-06,7.214632624987135e-08,7.214632624987135e-08
426,8,2,0.95,8,0.4,0.1,2.6666666666666665,426,,2,8.839243393327248e-06,5.551246520770015e-07,5.551246520770015e-07
427,8,2,0.95,8,0.4,0.01,2.6666666666666665,427,,3,5.451731600519384e-06,5.422126410897767e-07,5.422126410897767e-07
428,8,2,0.95,8,0.4,0.001,2.6666666666666665,428,,4,2.341184564613966e-06,2.0683255068906137e-07,2.0683255068906137e-07
429,8,2,0.95,8,0.4,0.0001,2.6666666666666665,429,,5,2.00571191911356e-06,1.2734809604659924e-07,1.2734809604659924e-07
430,8,2,0.95,8,0.4,1e-05,2.6666666666666665,430,,6,1.814844181684905e-06,1.1497902102217491e-07,1.1497902102217491e-07
431,8,2,0.95,8,0.4,1e-06,2.6666666666666665,431,,7,1.6518131429487068e-06,1.0630703572457235e-07,1.0630703572457235e-07
432,8,2,0.95,8,0.5,0.1,2.6666666666666665,432,,0,1.1146071861507625e-05,6.98745739571826e-07,6.98745739571826e-07
433,8,2,0.95,8,0.5,0.01,2.6666666666666665,433,,1,6.37099962214632e-06,5.824949280156091e-07,5.824949280156091e-07
434,8,2,0.95,8,0.5,0.001,2.6666666666666665,434,,2,2.944874930440011e-06,2.60279801999652e-07,2.60279801999652e-07
435,8,2,0.95,8,0.5,0.0001,2.6666666666666665,435,,3,2.334547833740795e-06,1.5247593963049068e-07,1.5247593963049068e-07
436,8,2,0.95,8,0.5,1e-05,2.6666666666666665,436,,4,2.172009207283345e-06,1.395882946663057e-07,1.395882946663057e-07
437,8,2,0.95,8,0.5,1e-06,2.6666666666666665,437,,5,2.0064936585025318e-06,1.3415781148267165e-07,1.3415781148267165e-07
438,8,2,0.95,8,0.6,0.1,2.6666666666666665,438,,6,1.4010386090567845e-05,9.18236186848169e-07,9.18236186848169e-07
439,8,2,0.95,8,0.6,0.01,2.6666666666666665,439,,7,7.1637366734630865e-06,6.092192997980317e-07,6.092192997980317e-07
440,8,2,0.95,8,0.6,0.001,2.6666666666666665,440,,0,3.699102574909226e-06,3.223691822121549e-07,3.223691822121549e-07
441,8,2,0.95,8,0.6,0.0001,2.6666666666666665,441,,1,2.784658972989518e-06,1.8757322259090773e-07,1.8757322259090773e-07
442,8,2,0.95,8,0.6,1e-05,2.6666666666666665,442,,2,2.684254347722211e-06,1.758890300576469e-07,1.758890300576469e-07
443,8,2,0.95,8,0.6,1e-06,2.6666666666666665,443,,3,2.5483700145732176e-06,1.7362318318653364e-07,1.7362318318653364e-07
444,8,2,0.95,8,0.7,0.1,2.6666666666666665,444,,4,1.735729046002362e-05,1.20676957825137e-06,1.20676957825137e-06
445,8,2,0.95,8,0.7,0.01,2.6666666666666665,445,,5,7.8610880945301e-06,6.203237924741898e-07,6.203237924741898e-07
446,8,2,0.95,8,0.7,0.001,2.6666666666666665,446,,6,4.520703195098878e-06,3.8779414788028065e-07,3.8779414788028065e-07
447,8,2,0.95,8,0.7,0.0001,2.6666666666666665,447,,7,3.2579639620947194e-06,2.2077063501980523e-07,2.2077063501980523e-07
448,8,2,0.95,8,0.7,1e-05,2.6666666666666665,448,,0,3.1903469436850247e-06,2.1042749117240801e-07,2.1042749117240801e-07
449,8,2,0.95,8,0.7,1e-06,2.6666666666666665,449,,1,3.062213409935397e-06,2.0828307151251055e-07,2.0828307151251055e-07
450,8,2,0.95,8,0.8,0.1,2.6666666666666665,450,,2,2.0680067717853652e-05,1.5033182827313087e-06,1.5033182827313087e-06
451,8,2,0.95,8,0.8,0.01,2.6666666666666665,451,,3,9.116577133554452e-06,6.371119780337351e-07,6.371119780337351e-07
452,8,2,0.95,8,0.8,0.001,2.6666666666666665,452,,4,5.239698629948223e-06,4.4387554099167684e-07,4.4387554099167684e-07
453,8,2,0.95,8,0.8,0.0001,2.6666666666666665,453,,5,3.780306314293319e-06,2.531631760207898e-07,2.531631760207898e-07
454,8,2,0.95,8,0.8,1e-05,2.6666666666666665,454,,6,3.65419537570288e-06,2.4114458505731047e-07,2.4114458505731047e-07
455,8,2,0.95,8,0.8,1e-06,2.6666666666666665,455,,7,3.6110618895572996e-06,2.448489534679592e-07,2.448489534679592e-07
456,8,2,0.975,8,0.0,0.001,2.6666666666666665,456,,0,1.978866040683217e-05,1.6260293733975379e-06,1.6260293733975379e-06
457,8,2,0.975,8,0.0,0.0001,2.6666666666666665,457,,1,1.8625015346469564e-05,1.4894240678648071e-06,1.4894240678648071e-06
458,8,2,0.975,8,0.0,1e-05,2.6666666666666665,458,,2,1.8625667105562572e-05,1.4807653914429586e-06,1.4807653914429586e-06
459,8,2,0.975,8,0.0,1e-06,2.6666666666666665,459,,3,1.8627790885039316e-05,1.4798136769247146e-06,1.4798136769247146e-06
460,8,2,0.975,8,0.01,0.1,2.6666666666666665,460,,4,1.3995309360016642e-05,1.1295869843449471e-06,1.1295869843449471e-06
461,8,2,0.975,8,0.01,0.01,2.6666666666666665,461,,5,1.6527036007186422e-05,1.2043414314622832e-06,1.2043414314622832e-06
462,8,2,0.975,8,0.01,0.001,2.6666666666666665,462,,6,1.1889092542563831e-05,8.589014644436373e-07,8.589014644436373e-07
463,8,2,0.975,8,0.01,0.0001,2.6666666666666665,463,,7,1.2883044217900707e-05,9.256920631484526e-07,9.256920631484526e-07
464,8,2,0.975,8,0.01,1e-05,2.6666666666666665,464,,0,1.3522955245065484e-05,9.793899953616125e-07,9.793899953616125e-07
465,8,2,0.975,8,0.01,1e-06,2.6666666666666665,465,,1,1.3742244925105103e-05,9.993492747207883e-07,9.993492747207883e-07
466,8,2,0.975,8,0.1,0.1,2.6666666666666665,466,,2,4.6041004816246335e-06,4.313889524634392e-07,4.313889524634392e-07
467,8,2,0.975,8,0.1,0.01,2.6666666666666665,467,,3,2.622685158524823e-06,2.387089468849892e-07,2.387089468849892e-07
468,8,2,0.975,8,0.1,0.001,2.6666666666666665,468,,4,8.428420081017232e-07,8.938846175031617e-08,8.938846175031617e-08
469,8,2,0.975,8,0.1,0.0001,2.6666666666666665,469,,5,8.048478128820597e-07,7.08900655320005e-08,7.08900655320005e-08
470,8,2,0.975,8,0.1,1e-05,2.6666666666666665,470,,6,1.021102184653109e-06,7.341542226871356e-08,7.341542226871356e-08
471,8,2,0.975,8,0.1,1e-06,2.6666666666666665,471,,7,1.328589664808611e-06,8.477546695105582e-08,8.477546695105582e-08
472,8,2,0.975,8,0.2,0.1,2.6666666666666665,472,,0,9.350991757575561e-06,7.46570344414447e-07,7.46570344414447e-07
473,8,2,0.975,8,0.2,0.01,2.6666666666666665,473,,1,4.2351374598470354e-06,4.5064833154210104e-07,4.5064833154210104e-07
474,8,2,0.975,8,0.2,0.001,2.6666666666666665,474,,2,1.3512830982474456e-06,1.3629139506454634e-07,1.3629139506454634e-07
475,8,2,0.975,8,0.2,0.0001,2.6666666666666665,475,,3,1.0279972467346434e-06,7.814073509294198e-08,7.814073509294198e-08
476,8,2,0.975,8,0.2,1e-05,2.6666666666666665,476,,4,8.272819640424695e-07,6.735309049379111e-08,6.735309049379111e-08
477,8,2,0.975,8,0.2,1e-06,2.6666666666666665,477,,5,7.176058514997874e-07,6.661967610778624e-08,6.661967610778624e-08
478,8,2,0.975,8,0.3,0.1,2.6666666666666665,478,,6,1.6634600030348294e-05,1.278302922819116e-06,1.278302922819116e-06
479,8,2,0.975,8,0.3,0.01,2.6666666666666665,479,,7,5.569780192375698e-06,5.511235415929402e-07,5.511235415929402e-07
480,8,2,0.975,8,0.3,0.001,2.6666666666666665,480,,0,1.7408330060983151e-06,1.8162682776832918e-07,1.8162682776832918e-07
481,8,2,0.975,8,0.3,0.0001,2.6666666666666665,481,,1,1.2820328842542598e-06,9.425890130369341e-08,9.425890130369341e-08
482,8,2,0.975,8,0.3,1e-05,2.6666666666666665,482,,2,1.0188834088383092e-06,7.324352691508852e-08,7.324352691508852e-08
483,8,2,0.975,8,0.3,1e-06,2.6666666666666665,483,,3,8.375202209524532e-07,6.423400631463216e-08,6.423400631463216e-08
484,8,2,0.975,8,0.4,0.1,2.6666666666666665,484,,4,2.5325173388455414e-05,1.6989783783675906e-06,1.6989783783675906e-06
485,8,2,0.975,8,0.4,0.01,2.6666666666666665,485,,5,6.9418112338779706e-06,5.931603055677461e-07,5.931603055677461e-07
486,8,2,0.975,8,0.4,0.001,2.6666666666666665,486,,6,2.199290461264293e-06,2.2813447553176694e-07,2.2813447553176694e-07
487,8,2,0.975,8,0.4,0.0001,2.6666666666666665,487,,7,1.5349046732922802e-06,1.0925206591804069e-07,1.0925206591804069e-07
488,8,2,0.975,8,0.4,1e-05,2.6666666666666665,488,,0,1.2245091305972128e-06,8.499658499643491e-08,8.499658499643491e-08
489,8,2,0.975,8,0.4,1e-06,2.6666666666666665,489,,1,9.850670153052006e-07,6.946405138851573e-08,6.946405138851573e-08
490,8,2,0.975,8,0.5,0.1,2.6666666666666665,490,,2,3.328378496641245e-05,1.7280950750864717e-06,1.7280950750864717e-06
491,8,2,0.975,8,0.5,0.01,2.6666666666666665,491,,3,8.215701227846212e-06,6.352162738339741e-07,6.352162738339741e-07
492,8,2,0.975,8,0.5,0.001,2.6666666666666665,492,,4,2.7987884211552277e-06,2.825055158565735e-07,2.825055158565735e-07
493,8,2,0.975,8,0.5,0.0001,2.6666666666666665,493,,5,1.8473231357386543e-06,1.2674573539270277e-07,1.2674573539270277e-07
494,8,2,0.975,8,0.5,1e-05,2.6666666666666665,494,,6,1.5169020722326689e-06,1.0093933227913215e-07,1.0093933227913215e-07
495,8,2,0.975,8,0.5,1e-06,2.6666666666666665,495,,7,1.2538195878460163e-06,8.368192658837319e-08,8.368192658837319e-08
496,8,2,0.975,8,0.7,0.001,2.6666666666666665,496,,0,4.265354955095094e-06,4.0637058376419413e-07,4.0637058376419413e-07
497,8,2,0.975,8,0.7,0.0001,2.6666666666666665,497,,1,2.464242936548623e-06,1.6514158939316151e-07,1.6514158939316151e-07
498,8,2,0.975,8,0.7,1e-05,2.6666666666666665,498,,2,2.0554174547205034e-06,1.3100695841045778e-07,1.3100695841045778e-07
499,8,2,0.975,8,0.7,1e-06,2.6666666666666665,499,,3,1.7307242540991862e-06,1.1160029848360164e-07,1.1160029848360164e-07
500,8,2,0.975,8,0.8,0.1,2.6666666666666665,500,,4,3.9619938549099354e-05,1.9778535267581914e-06,1.9778535267581914e-06
501,8,2,0.975,8,0.8,0.01,2.6666666666666665,501,,5,2.1309676492520383e-05,1.468668379766511e-06,1.468668379766511e-06
502,8,2,0.975,8,0.8,0.001,2.6666666666666665,502,,6,4.907735819258475e-06,4.625465229501742e-07,4.625465229501742e-07
503,8,2,0.975,8,0.8,0.0001,2.6666666666666665,503,,7,2.8209062109125135e-06,1.8727699727744104e-07,1.8727699727744104e-07
504,8,2,0.975,8,0.8,1e-05,2.6666666666666665,504,,0,2.3556315442354587e-06,1.5126099821597642e-07,1.5126099821597642e-07
505,8,2,0.975,8,0.8,1e-06,2.6666666666666665,505,,1,2.010068117527963e-06,1.3127596386557565e-07,1.3127596386557565e-07
506,8,2,0.975,8,0.9,0.1,2.6666666666666665,506,,2,3.880501029155923e-05,2.0338329082509397e-06,2.0338329082509397e-06
507,8,2,0.975,8,0.9,0.01,2.6666666666666665,507,,3,3.696296772774236e-05,1.6188176415742737e-06,1.6188176415742737e-06
508,8,2,0.975,8,0.9,0.001,2.6666666666666665,508,,4,5.420688598269308e-06,5.094576274742188e-07,5.094576274742188e-07
509,8,2,0.975,8,0.9,0.0001,2.6666666666666665,509,,5,3.2656231674588547e-06,2.1150653563751948e-07,2.1150653563751948e-07
510,8,2,0.975,8,0.9,1e-05,2.6666666666666665,510,,6,2.710017482807533e-06,1.7433067946193543e-07,1.7433067946193543e-07
511,8,2,0.975,8,0.9,1e-06,2.6666666666666665,511,,7,2.348231321597209e-06,1.5800289105013314e-07,1.5800289105013314e-07
512,8,2,1.025,8,0.0,0.1,2.6666666666666665,512,,0,1.9627428733496903e-05,1.4109490461838667e-06,1.4109490461838667e-06
513,8,2,1.025,8,0.0,0.01,2.6666666666666665,513,,1,1.993509369130379e-05,1.5041954591736662e-06,1.5041954591736662e-06
514,8,2,1.025,8,0.0,0.001,2.6666666666666665,514,,2,2.9936757017371443e-05,2.284715080372254e-06,2.284715080372254e-06
515,8,2,1.025,8,0.0,0.0001,2.6666666666666665,515,,3,3.605500502766163e-05,2.3614330110954335e-06,2.3614330110954335e-06
516,8,2,1.025,8,0.0,1e-05,2.6666666666666665,516,,4,3.037419125187952e-05,2.309976910821247e-06,2.309976910821247e-06
517,8,2,1.025,8,0.0,1e-06,2.6666666666666665,517,,5,2.9710057045160013e-05,2.279916125799607e-06,2.279916125799607e-06
518,8,2,1.025,8,0.01,0.1,2.6666666666666665,518,,6,1.9968238816728928e-05,1.5078651171662338e-06,1.5078651171662338e-06
519,8,2,1.025,8,0.01,0.01,2.6666666666666665,519,,7,2.0750914046146287e-05,1.5655608093008599e-06,1.5655608093008599e-06
520,8,2,1.025,8,0.01,0.001,2.6666666666666665,520,,0,3.228741751523299e-05,2.362861500692065e-06,2.362861500692065e-06
521,8,2,1.025,8,0.01,0.0001,2.6666666666666665,521,,1,3.503443999753826e-05,2.359059600095085e-06,2.359059600095085e-06
522,8,2,1.025,8,0.01,1e-05,2.6666666666666665,522,,2,2.9977152875486912e-05,2.2797548059494164e-06,2.2797548059494164e-06
523,8,2,1.025,8,0.01,1e-06,2.6666666666666665,523,,3,2.9408786614491826e-05,2.2539143354638265e-06,2.2539143354638265e-06
524,8,2,1.025,8,0.1,0.1,2.6666666666666665,524,,4,2.668916143582092e-05,1.506867212958265e-06,1.506867212958265e-06
525,8,2,1.025,8,0.1,0.01,2.6666666666666665,525,,5,1.9189403168920197e-05,2.7003482942087867e-06,2.7003482942087867e-06
526,8,2,1.025,8,0.1,0.001,2.6666666666666665,526,,6,1.203739454236939e-05,1.1100800426935658e-06,1.1100800426935658e-06
527,8,2,1.025,8,0.1,0.0001,2.6666666666666665,527,,7,7.614774556595065e-06,6.734016713232436e-07,6.734016713232436e-07
528,8,2,1.025,8,0.1,1e-05,2.6666666666666665,528,,0,7.183842576563904e-06,6.544591765556392e-07,6.544591765556392e-07
529,8,2,1.025,8,0.1,1e-06,2.6666666666666665,529,,1,7.148307649639728e-06,6.534693245539334e-07,6.534693245539334e-07
530,8,2,1.025,8,0.2,0.1,2.6666666666666665,530,,2,3.57116212001071e-05,1.5856423956549969e-06,1.5856423956549969e-06
531,8,2,1.025,8,0.2,0.01,2.6666666666666665,531,,3,1.7374450004575067e-05,2.4224407624996776e-06,2.4224407624996776e-06
532,8,2,1.025,8,0.2,0.001,2.6666666666666665,532,,4,8.843910605973187e-06,6.825309643956419e-07,6.825309643956419e-07
533,8,2,1.025,8,0.2,0.0001,2.6666666666666665,533,,5,3.5692089687747764e-06,3.0400655543229537e-07,3.0400655543229537e-07
534,8,2,1.025,8,0.2,1e-05,2.6666666666666665,534,,6,3.4354889500412047e-06,2.6193694012662353e-07,2.6193694012662353e-07
535,8,2,1.025,8,0.2,1e-06,2.6666666666666665,535,,7,3.4557350722322424e-06,2.5982141269568843e-07,2.5982141269568843e-07
536,8,2,1.025,8,0.3,0.1,2.6666666666666665,536,,0,3.911235902225215e-05,1.6802892764265902e-06,1.6802892764265902e-06
537,8,2,1.025,8,0.3,0.01,2.6666666666666665,537,,1,1.4646982655827068e-05,1.293108495504661e-06,1.293108495504661e-06
538,8,2,1.025,8,0.3,0.001,2.6666666666666665,538,,2,8.523915843490756e-06,6.025066764377512e-07,6.025066764377512e-07
539,8,2,1.025,8,0.3,0.0001,2.6666666666666665,539,,3,2.8871137816846497e-06,2.616636367153289e-07,2.616636367153289e-07
540,8,2,1.025,8,0.3,1e-05,2.6666666666666665,540,,4,2.546120307533085e-06,2.1507366661285668e-07,2.1507366661285668e-07
541,8,2,1.025,8,0.3,1e-06,2.6666666666666665,541,,5,2.605523785776506e-06,2.0687542439517648e-07,2.0687542439517648e-07
542,8,2,1.025,8,0.4,0.1,2.6666666666666665,542,,6,3.993484662323419e-05,1.8143606199926903e-06,1.8143606199926903e-06
543,8,2,1.025,8,0.4,0.01,2.6666666666666665,543,,7,1.567605536521095e-05,1.149627565100788e-06,1.149627565100788e-06
544,8,2,1.025,8,0.4,0.001,2.6666666666666665,544,,0,7.969292373679737e-06,6.813994626582405e-07,6.813994626582405e-07
545,8,2,1.025,8,0.4,0.0001,2.6666666666666665,545,,1,2.838776709146411e-06,2.371681308923754e-07,2.371681308923754e-07
546,8,2,1.025,8,0.4,1e-05,2.6666666666666665,546,,2,2.2787823888906447e-06,1.9981650675995336e-07,1.9981650675995336e-07
547,8,2,1.025,8,0.4,1e-06,2.6666666666666665,547,,3,2.2243435743440274e-06,1.9428737403568238e-07,1.9428737403568238e-07
548,8,2,1.025,8,0.5,0.1,2.6666666666666665,548,,4,3.9936911733490624e-05,1.9101985374977822e-06,1.9101985374977822e-06
549,8,2,1.025,8,0.5,0.01,2.6666666666666665,549,,5,2.1759732207116793e-05,1.6132337683154435e-06,1.6132337683154435e-06
550,8,2,1.025,8,0.5,0.001,2.6666666666666665,550,,6,7.44578120973738e-06,7.299082085741365e-07,7.299082085741365e-07
551,8,2,1.025,8,0.5,0.0001,2.6666666666666665,551,,7,2.8397430872282544e-06,2.3168322144436958e-07,2.3168322144436958e-07
552,8,2,1.025,8,0.5,1e-05,2.6666666666666665,552,,0,2.235929327828263e-06,1.891693941737836e-07,1.891693941737836e-07
553,8,2,1.025,8,0.5,1e-06,2.6666666666666665,553,,1,2.0552082810342753e-06,1.8883615283489873e-07,1.8883615283489873e-07
554,8,2,1.025,8,0.6,0.1,2.6666666666666665,554,,2,3.968922420036304e-05,1.9680155314689756e-06,1.9680155314689756e-06
555,8,2,1.025,8,0.6,0.01,2.6666666666666665,555,,3,3.0180936458489555e-05,1.7693705969086336e-06,1.7693705969086336e-06
556,8,2,1.025,8,0.6,0.001,2.6666666666666665,556,,4,6.998722398702422e-06,7.127554389827048e-07,7.127554389827048e-07
557,8,2,1.025,8,0.6,0.0001,2.6666666666666665,557,,5,2.8491913412372997e-06,2.392059266117311e-07,2.392059266117311e-07
558,8,2,1.025,8,0.6,1e-05,2.6666666666666665,558,,6,2.219769888440603e-06,1.8555529537117075e-07,1.8555529537117075e-07
559,8,2,1.025,8,0.6,1e-06,2.6666666666666665,559,,7,2.0211554209976785e-06,1.8319969050062213e-07,1.8319969050062213e-07
560,8,2,1.025,8,0.7,0.1,2.6666666666666665,560,,0,3.939412589233306e-05,2.0010248256283355e-06,2.0010248256283355e-06
561,8,2,1.025,8,0.7,0.01,2.6666666666666665,561,,1,3.7105497592666986e-05,1.6576844436336694e-06,1.6576844436336694e-06
562,8,2,1.025,8,0.7,0.001,2.6666666666666665,562,,2,7.301805513376476e-06,6.993285788559572e-07,6.993285788559572e-07
563,8,2,1.025,8,0.7,0.0001,2.6666666666666665,563,,3,2.883937355994726e-06,2.528634424630707e-07,2.528634424630707e-07
564,8,2,1.025,8,0.7,1e-05,2.6666666666666665,564,,4,2.1909892352647036e-06,1.8602895705837577e-07,1.8602895705837577e-07
565,8,2,1.025,8,0.7,1e-06,2.6666666666666665,565,,5,2.0177374333382888e-06,1.8054658237852603e-07,1.8054658237852603e-07
566,8,2,1.025,8,0.8,0.1,2.6666666666666665,566,,6,3.9139033175177895e-05,2.0186848911334778e-06,2.0186848911334778e-06
567,8,2,1.025,8,0.8,0.01,2.6666666666666665,567,,7,3.988724684011459e-05,1.7948954867392462e-06,1.7948954867392462e-06
568,8,2,1.025,8,0.8,0.001,2.6666666666666665,568,,0,8.383607613593192e-06,7.129200187556544e-07,7.129200187556544e-07
569,8,2,1.025,8,0.8,0.0001,2.6666666666666665,569,,1,2.9491684469147343e-06,2.6964979127410867e-07,2.6964979127410867e-07
570,8,2,1.025,8,0.8,1e-05,2.6666666666666665,570,,2,2.164702750279345e-06,1.8832678034973036e-07,1.8832678034973036e-07
571,8,2,1.025,8,0.8,1e-06,2.6666666666666665,571,,3,2.00276540095155e-06,1.8089571333693983e-07,1.8089571333693983e-07
572,8,2,1.025,8,0.9,0.1,2.6666666666666665,572,,4,3.8968870456284834e-05,2.0270160386362685e-06,2.0270160386362685e-06
573,8,2,1.025,8,0.9,0.01,2.6666666666666665,573,,5,3.9585439191543425e-05,1.9814601640064924e-06,1.9814601640064924e-06
574,8,2,1.025,8,0.9,0.001,2.6666666666666665,574,,6,1.0205930559741954e-05,7.821809618865349e-07,7.821809618865349e-07
575,8,2,1.025,8,0.9,0.0001,2.6666666666666665,575,,7,3.045258290873369e-06,2.886095795745105e-07,2.886095795745105e-07
576,8,2,1.025,8,0.9,1e-05,2.6666666666666665,576,,0,2.1363332524184636e-06,1.912191059850637e-07,1.912191059850637e-07
577,8,2,1.025,8,0.9,1e-06,2.6666666666666665,577,,1,1.988861955346107e-06,1.8258845719027823e-07,1.8258845719027823e-07
578,8,2,1.05,8,0.0,0.1,2.6666666666666665,578,,2,1.931473114319912e-05,1.3799229662009116e-06,1.3799229662009116e-06
579,8,2,1.05,8,0.0,0.01,2.6666666666666665,579,,3,1.8676071668487065e-05,1.3988858491428903e-06,1.3988858491428903e-06
580,8,2,1.05,8,0.0,0.001,2.6666666666666665,580,,4,1.9297211276146353e-05,1.5108349617951726e-06,1.5108349617951726e-06
581,8,2,1.05,8,0.0,0.0001,2.6666666666666665,581,,5,2.9545874290961625e-05,1.866289295991924e-06,1.866289295991924e-06
582,8,2,1.05,8,0.0,1e-05,2.6666666666666665,582,,6,3.645833382667831e-05,2.16599877118276e-06,2.16599877118276e-06
583,8,2,1.05,8,0.0,1e-06,2.6666666666666665,583,,7,3.754959872505799e-05,2.170397952874089e-06,2.170397952874089e-06
584,8,2,1.05,8,0.01,0.1,2.6666666666666665,584,,0,1.904447493454338e-05,1.4212172774887064e-06,1.4212172774887064e-06
585,8,2,1.05,8,0.01,0.01,2.6666666666666665,585,,1,1.8933494658170595e-05,1.4272828605310585e-06,1.4272828605310585e-06
586,8,2,1.05,8,0.01,0.001,2.6666666666666665,586,,2,2.0005984654769056e-05,1.5365851692643136e-06,1.5365851692643136e-06
587,8,2,1.05,8,0.01,0.0001,2.6666666666666665,587,,3,3.0970827816992706e-05,1.8976461676098969e-06,1.8976461676098969e-06
588,8,2,1.05,8,0.01,1e-05,2.6666666666666665,588,,4,3.758254664704898e-05,2.163495673176021e-06,2.163495673176021e-06
589,8,2,1.05,8,0.01,1e-06,2.6666666666666665,589,,5,3.8485642356844746e-05,2.1512344116634926e-06,2.1512344116634926e-06
590,8,2,1.05,8,0.1,0.1,2.6666666666666665,590,,6,3.1756497009956484e-05,3.6884022618523965e-06,3.6884022618523965e-06
591,8,2,1.05,8,0.1,0.01,2.6666666666666665,591,,7,3.9887410528399516e-05,1.825159869812984e-06,1.825159869812984e-06
592,8,2,1.05,8,0.1,0.001,2.6666666666666665,592,,0,3.9845873036765306e-05,1.8750466502696795e-06,1.8750466502696795e-06
593,8,2,1.05,8,0.1,0.0001,2.6666666666666665,593,,1,3.192654491334181e-05,2.575682894069604e-06,2.575682894069604e-06
594,8,2,1.05,8,0.1,1e-05,2.6666666666666665,594,,2,2.559632457562067e-05,1.5236289438823108e-06,1.5236289438823108e-06
595,8,2,1.05,8,0.1,1e-06,2.6666666666666665,595,,3,2.481961209230444e-05,1.4335176753636592e-06,1.4335176753636592e-06
596,8,2,1.05,8,0.2,0.1,2.6666666666666665,596,,4,2.041040127604941e-05,1.9158543645891523e-06,1.9158543645891523e-06
597,8,2,1.05,8,0.2,0.01,2.6666666666666665,597,,5,3.684594465789751e-05,5.0761996564633095e-06,5.0761996564633095e-06
598,8,2,1.05,8,0.2,0.001,2.6666666666666665,598,,6,3.768812426007929e-05,3.9329565677153676e-06,3.9329565677153676e-06
599,8,2,1.05,8,0.2,0.0001,2.6666666666666665,599,,7,1.859443992835995e-05,1.411362470358541e-06,1.411362470358541e-06
600,8,2,1.05,8,0.2,1e-05,2.6666666666666665,600,,0,1.597584965586579e-05,1.493612596475214e-06,1.493612596475214e-06
601,8,2,1.05,8,0.2,1e-06,2.6666666666666665,601,,1,1.5791799779631487e-05,1.5204754111970416e-06,1.5204754111970416e-06
602,8,2,1.05,8,0.3,0.1,2.6666666666666665,602,,2,1.731315899811334e-05,1.2519732217142838e-06,1.2519732217142838e-06
