Unnamed: 0,cdens,knum,ksig,type_complex,alph_leak,eps,num_complex,grid_id,save_path,grid_id_old,coef,shift,train_rss,train_mse,train_nmse
161,8,2,0.85,8,0.3,1e-06,2.6666666666666665,161,,1,0.0031038336079081286,0.05662952446232768,5.056632660775223e-05,2.5283163303876118e-06,0.005773594443262633
162,8,2,0.85,8,0.4,0.1,2.6666666666666665,162,,2,0.06806629538774689,-0.552111727613416,0.00013762010096573683,6.881005048286841e-06,0.015713276077586536
163,8,2,0.85,8,0.4,0.01,2.6666666666666665,163,,3,0.01738577790586352,-0.07602971176143522,9.581187698446987e-05,4.790593849223493e-06,0.010939669888365816
164,8,2,0.85,8,0.4,0.001,2.6666666666666665,164,,4,0.00832860148313666,0.013318575389132852,6.7734925463354e-05,3.3867462731676995e-06,0.007733881725355039
165,8,2,0.85,8,0.4,0.0001,2.6666666666666665,165,,5,0.005461826490632722,0.039773655405522995,5.4126810169118116e-05,2.706340508455906e-06,0.006180125616956364
166,8,2,0.85,8,0.4,1e-05,2.6666666666666665,166,,6,0.004064668975578809,0.04930823561460105,5.060461538131536e-05,2.530230769065768e-06,0.005777966203386682
167,8,2,0.85,8,0.4,1e-06,2.6666666666666665,167,,7,0.0032415887229820905,0.0542010717782779,5.000848666062746e-05,2.500424333031373e-06,0.005709901036305607
168,8,2,0.85,8,0.5,0.1,2.6666666666666665,168,,0,0.08706490301017425,-0.7305392320271746,0.00017125880650805785,8.562940325402892e-06,0.019554097755305908
169,8,2,0.85,8,0.5,0.01,2.6666666666666665,169,,1,0.021679192548824645,-0.11794166170297077,0.00010928501048093124,5.4642505240465614e-06,0.012478013958559344
170,8,2,0.85,8,0.5,0.001,2.6666666666666665,170,,2,0.009262909613159755,0.0015214479067922806,8.425532611025233e-05,4.2127663055126165e-06,0.009620158616996636
171,8,2,0.85,8,0.5,0.0001,2.6666666666666665,171,,3,0.005876754738914381,0.03345039312016604,6.293220861630794e-05,3.146610430815397e-06,0.0071855140435227215
172,8,2,0.85,8,0.5,1e-05,2.6666666666666665,172,,4,0.004307126304936689,0.045107647470047876,5.346780793495192e-05,2.673390396747596e-06,0.006104881637562846
173,8,2,0.85,8,0.5,1e-06,2.6666666666666665,173,,5,0.0033959452694302446,0.05112542568580974,5.036536062111022e-05,2.518268031055511e-06,0.005750648420057079
174,8,2,0.85,8,0.6,0.1,2.6666666666666665,174,,6,0.1064119857206502,-0.9120334372361754,0.00021866548434842765,1.0933274217421382e-05,0.024966927796844642
175,8,2,0.85,8,0.6,0.01,2.6666666666666665,175,,7,0.028641905419662148,-0.18385302953653365,0.00011788366614837691,5.894183307418845e-06,0.013459796775535457
176,8,2,0.85,8,0.6,0.001,2.6666666666666665,176,,0,0.01053940499432521,-0.012955291369459873,0.00010041640184239662,5.020820092119831e-06,0.011465408278259356
177,8,2,0.85,8,0.6,0.0001,2.6666666666666665,177,,1,0.006367119064851995,0.026023115763696487,7.689633159352073e-05,3.844816579676037e-06,0.008779918625284681
178,8,2,0.85,8,0.6,1e-05,2.6666666666666665,178,,2,0.004584627141915563,0.03979162826716268,6.152061205790807e-05,3.0760306028954033e-06,0.007024339867100408
179,8,2,0.85,8,0.6,1e-06,2.6666666666666665,179,,3,0.0035791916887995615,0.047019910626571626,5.365560509970432e-05,2.682780254985216e-06,0.0061263240625838615
180,8,2,0.85,8,0.7,0.1,2.6666666666666665,180,,4,0.12251430701063341,-1.0632681330195497,0.00028320619227474705,1.4160309613737353e-05,0.03233609810534213
181,8,2,0.85,8,0.7,0.01,2.6666666666666665,181,,5,0.041428587783143664,-0.30334868230417794,0.00012356620327399887,6.1783101636999435e-06,0.014108621140940216
182,8,2,0.85,8,0.7,0.001,2.6666666666666665,182,,6,0.012640022195349794,-0.03423336327151304,0.00011263937495108363,5.631968747554181e-06,0.012861010734571554
183,8,2,0.85,8,0.7,0.0001,2.6666666666666665,183,,7,0.007048193474006867,0.016786703512085232,9.323936818257268e-05,4.661968409128634e-06,0.010645944329871307
184,8,2,0.85,8,0.7,1e-05,2.6666666666666665,184,,0,0.004930734526604273,0.03323922298039618,7.504730883480028e-05,3.752365441740014e-06,0.00856879971985132
185,8,2,0.85,8,0.7,1e-06,2.6666666666666665,185,,1,0.0038002238993797167,0.04165043673423906,6.285910893583342e-05,3.142955446791671e-06,0.007177167621361867
186,8,2,0.85,8,0.8,0.1,2.6666666666666665,186,,2,0.13142001554740934,-1.147385486925646,0.0003565656289249551,1.7828281446247756e-05,0.04071217887328119
187,8,2,0.85,8,0.8,0.01,2.6666666666666665,187,,3,0.06774505600117095,-0.548344341124364,0.0001356636365227274,6.78318182613637e-06,0.015489889626673798
188,8,2,0.85,8,0.8,0.001,2.6666666666666665,188,,4,0.01721600617067528,-0.0777104724004363,0.00011850007208905328,5.925003604452664e-06,0.013530177168034396
189,8,2,0.85,8,0.8,0.0001,2.6666666666666665,189,,5,0.008256591040586308,0.0028645641197839,0.00010871834944148248,5.435917472074124e-06,0.01241331337127023
190,8,2,0.85,8,0.8,1e-05,2.6666666666666665,190,,6,0.0054741049662448815,0.024334759574384444,9.2225329997291e-05,4.61126649986455e-06,0.010530162828137683
191,8,2,0.85,8,0.8,1e-06,2.6666666666666665,191,,7,0.004117328099339599,0.03447317325115845,7.809903392419269e-05,3.904951696209635e-06,0.00891724154271017
192,8,2,0.85,8,0.9,0.1,2.6666666666666665,192,,0,0.13316611824795768,-1.164521176042622,0.00041664109087931946,2.0832054543965972e-05,0.04757151346578011
193,8,2,0.85,8,0.9,0.01,2.6666666666666665,193,,1,0.11962997083745458,-1.0316347284683824,0.00021447176619508306,1.0723588309754152e-05,0.02448809475811946
194,8,2,0.85,8,0.9,0.001,2.6666666666666665,194,,2,0.03372107868891756,-0.23149436896160236,0.0001152825106589866,5.76412553294933e-06,0.013162800377199028
195,8,2,0.85,8,0.9,0.0001,2.6666666666666665,195,,3,0.011810004556759478,-0.03288006691530623,0.00011511748416842408,5.755874208421204e-06,0.013143957876807536
196,8,2,0.85,8,0.9,1e-05,2.6666666666666665,196,,4,0.0067565860943812565,0.007485312273124869,0.0001091367339470072,5.4568366973503595e-06,0.012461083945450604
197,8,2,0.85,8,0.9,1e-06,2.6666666666666665,197,,5,0.0047755094241639685,0.022300933473274484,9.941991427464219e-05,4.9709957137321096e-06,0.011351630682180522
198,8,2,0.875,8,0.0,0.1,2.6666666666666665,198,,6,0.014148738295990355,-0.01664397392039042,0.0004466610103628266,2.233305051814133e-05,0.05099914706989082
199,8,2,0.875,8,0.0,0.01,2.6666666666666665,199,,7,0.009087800517960033,0.030622787690284196,0.0003169554466975625,1.5847772334878126e-05,0.03618954210398038
200,8,2,0.875,8,0.0,0.001,2.6666666666666665,200,,0,0.006925629390939598,0.04479087494058206,0.00028718381241905753,1.4359190620952876e-05,0.03279025736711219
201,8,2,0.875,8,0.0,0.0001,2.6666666666666665,201,,1,0.005742438497788723,0.04996504413124858,0.00030409051689766705,1.5204525844883352e-05,0.03472064190520159
202,8,2,0.875,8,0.0,1e-05,2.6666666666666665,202,,2,0.0050238184320523325,0.05267793515981887,0.0003202046093320471,1.6010230466602356e-05,0.036560527077384414
203,8,2,0.875,8,0.0,1e-06,2.6666666666666665,203,,3,0.004505865547567581,0.054571159862179516,0.00033284664913419765,1.664233245670988e-05,0.038003977999168624
204,8,2,0.875,8,0.01,0.1,2.6666666666666665,204,,4,0.01950984933500343,-0.05792736764720574,7.388092590612551e-05,3.6940462953062757e-06,0.008435623702381214
205,8,2,0.875,8,0.01,0.01,2.6666666666666665,205,,5,0.010062948639404429,0.023919044037309396,0.00011097906778439552,5.548953389219776e-06,0.012671439118937724
206,8,2,0.875,8,0.01,0.001,2.6666666666666665,206,,6,0.007325877526408695,0.04296841994944398,0.000145990430290414,7.2995215145207e-06,0.016668988903082257
207,8,2,0.875,8,0.01,0.0001,2.6666666666666665,207,,7,0.006073849857376786,0.048728859570901104,0.00018296913598376397,9.148456799188198e-06,0.02089116725838004
208,8,2,0.875,8,0.01,1e-05,2.6666666666666665,208,,0,0.005326075620650562,0.0515835192507414,0.00021146646244855438,1.0573323122427718e-05,0.02414495326109377
209,8,2,0.875,8,0.01,1e-06,2.6666666666666665,209,,1,0.004787202720593084,0.05355957710640909,0.00023374282490600998,1.1687141245300498e-05,0.026688438048868567
210,8,2,0.875,8,0.1,0.1,2.6666666666666665,210,,2,0.03787797095527942,-0.22695692366408335,5.4820505544095566e-05,2.7410252772047785e-06,0.00625933081201344
211,8,2,0.875,8,0.1,0.01,2.6666666666666665,211,,3,0.012164836790162514,-0.0036505463980773274,3.622670913364249e-05,1.8113354566821243e-06,0.004136316410210115
212,8,2,0.875,8,0.1,0.001,2.6666666666666665,212,,4,0.007179917157576769,0.03938513875512875,3.5944701204849495e-05,1.7972350602424747e-06,0.004104117128200462
213,8,2,0.875,8,0.1,0.0001,2.6666666666666665,213,,5,0.005391091586296555,0.050622538849733154,3.49124201884368e-05,1.74562100942184e-06,0.003986252684803617
214,8,2,0.875,8,0.1,1e-05,2.6666666666666665,214,,6,0.0045157951469389284,0.05452049894747451,3.366862523542839e-05,1.6834312617714194e-06,0.0038442378676120798
215,8,2,0.875,8,0.1,1e-06,2.6666666666666665,215,,7,0.0039775363746548595,0.056671081038109555,3.2910220335929794e-05,1.6455110167964898e-06,0.0037576442269971625
216,8,2,0.875,8,0.2,0.1,2.6666666666666665,216,,0,0.06684568654125989,-0.47371945527116177,8.541094498679827e-05,4.270547249339913e-06,0.00975210560962497
217,8,2,0.875,8,0.2,0.01,2.6666666666666665,217,,1,0.015729721866035464,-0.03868335408433841,5.3771992876734135e-05,2.688599643836707e-06,0.006139613060773024
218,8,2,0.875,8,0.2,0.001,2.6666666666666665,218,,2,0.008152461631983817,0.029682472900489126,4.248832672202889e-05,2.1244163361014444e-06,0.004851259395777924
219,8,2,0.875,8,0.2,0.0001,2.6666666666666665,219,,3,0.005701921178533867,0.047474510691175024,4.203873423828497e-05,2.1019367119142484e-06,0.004799925537061784
220,8,2,0.875,8,0.2,1e-05,2.6666666666666665,220,,4,0.004539969162282982,0.05328559381805917,4.130410616338998e-05,2.065205308169499e-06,0.004716046701963088
221,8,2,0.875,8,0.2,1e-06,2.6666666666666665,221,,5,0.003853461733829348,0.056285385882734934,3.971185483936156e-05,1.985592741968078e-06,0.0045342456099439045
222,8,2,0.875,8,0.3,0.1,2.6666666666666665,222,,6,0.09873366624369198,-0.7434496412066219,0.00011646717655646797,5.823358827823398e-06,0.013298063919197599
223,8,2,0.875,8,0.3,0.01,2.6666666666666665,223,,7,0.019755158413635024,-0.07659520623310422,7.626746279776201e-05,3.8133731398881003e-06,0.00870811524093172
224,8,2,0.875,8,0.3,0.001,2.6666666666666665,224,,0,0.009142356010356945,0.01929270854399407,4.9856310954008546e-05,2.4928155477004275e-06,0.005692525820958249
225,8,2,0.875,8,0.3,0.0001,2.6666666666666665,225,,1,0.006084316661250593,0.04355421288652497,4.6464484244697144e-05,2.323224212234857e-06,0.005305251657396842
226,8,2,0.875,8,0.3,1e-05,2.6666666666666665,226,,2,0.004691546315416137,0.0512352056481478,4.667785267951129e-05,2.3338926339755643e-06,0.005329613775277514
227,8,2,0.875,8,0.3,1e-06,2.6666666666666665,227,,3,0.003883740695109446,0.05505055876875155,4.6528443345958563e-05,2.326422167297928e-06,0.00531255442064685
228,8,2,0.875,8,0.4,0.1,2.6666666666666665,228,,4,0.13193090634943905,-1.0234479079766827,0.00015047188566639082,7.523594283319541e-06,0.017180675386800504
229,8,2,0.875,8,0.4,0.01,2.6666666666666665,229,,5,0.025123511553582722,-0.12432329937916921,9.449227727113784e-05,4.7246138635568924e-06,0.01078899978667295
230,8,2,0.875,8,0.4,0.001,2.6666666666666665,230,,6,0.010190462813754195,0.007863776327616579,6.154499190892714e-05,3.077249595446357e-06,0.007027123525353126
231,8,2,0.875,8,0.4,0.0001,2.6666666666666665,231,,7,0.006485168207302894,0.03902386990139897,5.1310329566986855e-05,2.5655164783493427e-06,0.00585854368991306
232,8,2,0.875,8,0.4,1e-05,2.6666666666666665,232,,0,0.004863301644059776,0.048783482712483534,5.1764500155783476e-05,2.5882250077891736e-06,0.005910400270441642
233,8,2,0.875,8,0.4,1e-06,2.6666666666666665,233,,1,0.0039502863630910354,0.053438837039142324,5.244877984685027e-05,2.6224389923425135e-06,0.005988530395507421
234,8,2,0.875,8,0.5,0.1,2.6666666666666665,234,,2,0.16434621710298786,-1.2965156601676346,0.0001932213566691885,9.661067833459425e-06,0.02206175188161416
235,8,2,0.875,8,0.5,0.01,2.6666666666666665,235,,3,0.03311218304672141,-0.19282140631083725,0.00010643948001281414,5.321974000640707e-06,0.012153115157301818
236,8,2,0.875,8,0.5,0.001,2.6666666666666665,236,,4,0.011383836833834392,-0.004994758003304711,7.718431113046757e-05,3.859215556523379e-06,0.008812799737396841
237,8,2,0.875,8,0.5,0.0001,2.6666666666666665,237,,5,0.006946308677754149,0.033516439520030535,5.8435328603232656e-05,2.9217664301616326e-06,0.00667206639570545
238,8,2,0.875,8,0.5,1e-05,2.6666666666666665,238,,6,0.005089543250894807,0.04563334641456962,5.5969888147849514e-05,2.798494407392476e-06,0.00639056575549061
239,8,2,0.875,8,0.5,1e-06,2.6666666666666665,239,,7,0.00406326037843434,0.05129979349487284,5.645510405960535e-05,2.8227552029802672e-06,0.006445967048798449
240,8,2,0.875,8,0.6,0.1,2.6666666666666665,240,,0,0.19206879707915764,-1.530083799755536,0.0002481838490238585,1.2409192451192926e-05,0.02833729455467316
241,8,2,0.875,8,0.6,0.01,2.6666666666666665,241,,1,0.04586021346645139,-0.3003605345303627,0.00011309819206890605,5.654909603445302e-06,0.012913397849468827
242,8,2,0.875,8,0.6,0.001,2.6666666666666665,242,,2,0.012938519826272404,-0.020547899556951715,9.286467181972555e-05,4.6432335909862775e-06,0.010603162008441747
243,8,2,0.875,8,0.6,0.0001,2.6666666666666665,243,,3,0.007483517210549743,0.026773605464940738,7.05618109385825e-05,3.528090546929125e-06,0.008056651666666475
244,8,2,0.875,8,0.6,1e-05,2.6666666666666665,244,,4,0.005366696864112612,0.04152246037648826,6.261923409710252e-05,3.130961704855126e-06,0.007149779038308992
245,8,2,0.875,8,0.6,1e-06,2.6666666666666665,245,,5,0.004218449800025117,0.04842624112824251,6.0626797135921214e-05,3.031339856796061e-06,0.006922285294164565
246,8,2,0.875,8,0.7,0.1,2.6666666666666665,246,,6,0.2107054454507063,-1.6874056880792252,0.00031246470437915796,1.5623235218957897e-05,0.03567679524979837
247,8,2,0.875,8,0.7,0.01,2.6666666666666665,247,,7,0.06758818934025834,-0.48246277425035955,0.00011640810872387012,5.8204054361935055e-06,0.013291319634355475
248,8,2,0.875,8,0.7,0.001,2.6666666666666665,248,,0,0.015251009133903957,-0.0418055647525374,0.00010463230043829703,5.231615021914852e-06,0.011946773849768316
249,8,2,0.875,8,0.7,0.0001,2.6666666666666665,249,,1,0.008122721379593096,0.018721977847623993,8.81680193148707e-05,4.408400965743535e-06,0.01006690460904014
250,8,2,0.875,8,0.7,1e-05,2.6666666666666665,250,,2,0.0056554291113675055,0.036485785757264744,7.726528093360155e-05,3.863264046680078e-06,0.00882204475946603
251,8,2,0.875,8,0.7,1e-06,2.6666666666666665,251,,3,0.004374945740062538,0.04478794760365693,7.131014925960105e-05,3.5655074629800524e-06,0.008142095919032848
252,8,2,0.875,8,0.8,0.1,2.6666666666666665,252,,4,0.2185969832124654,-1.754519925171341,0.0003751833057185338,1.875916528592669e-05,0.04283791990477202
253,8,2,0.875,8,0.8,0.01,2.6666666666666665,253,,5,0.10813300259028227,-0.8215713691091089,0.00012559874115174486,6.279937057587243e-06,0.014340693553233577
254,8,2,0.875,8,0.8,0.001,2.6666666666666665,254,,6,0.019120166695967986,-0.07570441044642892,0.00011197203074774958,5.598601537387479e-06,0.0127848142804767
255,8,2,0.875,8,0.8,0.0001,2.6666666666666665,255,,7,0.009006695494198592,0.008532157594712042,0.0001043099905430687,5.215499527153435e-06,0.011909972944008758
256,8,2,0.875,8,0.8,1e-05,2.6666666666666665,256,,0,0.006008359008792076,0.030073863677489078,9.583492825068597e-05,4.791746412534299e-06,0.010942301850611518
257,8,2,0.875,8,0.8,1e-06,2.6666666666666665,257,,1,0.004557609451421644,0.03984778005948624,8.840825184030136e-05,4.420412592015068e-06,0.010094334032274232
258,8,2,0.875,8,0.9,0.1,2.6666666666666665,258,,2,0.21910814175306545,-1.7595010584032997,0.00042141019187643086,2.1070509593821544e-05,0.048116042935556935
259,8,2,0.875,8,0.9,0.01,2.6666666666666665,259,,3,0.18431643248654933,-1.4589359275604061,0.00019259546905029163,9.629773452514582e-06,0.021990288883983328
260,8,2,0.875,8,0.9,0.001,2.6666666666666665,260,,4,0.02724700361382093,-0.14446920192049043,0.00011162764948654027,5.581382474327013e-06,0.012745493296148425
261,8,2,0.875,8,0.9,0.0001,2.6666666666666665,261,,5,0.01085678119132549,-0.009889769778214269,0.00011902530899764987,5.9512654498824936e-06,0.01359014800436572
262,8,2,0.875,8,0.9,1e-05,2.6666666666666665,262,,6,0.006707821412557479,0.02009561305640084,0.00011614620993850398,5.807310496925199e-06,0.013261416387010328
263,8,2,0.875,8,0.9,1e-06,2.6666666666666665,263,,7,0.004906912194463686,0.032220822260309104,0.00011233620094008826,5.616810047004413e-06,0.01282639473806458
264,8,2,0.9,8,0.0,0.1,2.6666666666666665,264,,0,0.018463319743400524,-0.03920982135852102,0.0005185772776749604,2.5928863883748018e-05,0.059210448724337464
265,8,2,0.9,8,0.0,0.01,2.6666666666666665,265,,1,0.01195503867535616,0.020532985149632463,0.0003245512753078307,1.6227563765391533e-05,0.03705682349059184
266,8,2,0.9,8,0.0,0.001,2.6666666666666665,266,,2,0.008932109420685456,0.03948286797035836,0.00028325390403968385,1.4162695201984192e-05,0.03234154576981367
267,8,2,0.9,8,0.0,0.0001,2.6666666666666665,267,,3,0.007415708593672362,0.04571122127531183,0.00030457961190218254,1.5228980595109128e-05,0.034776486108048336
268,8,2,0.9,8,0.0,1e-05,2.6666666666666665,268,,4,0.006655751949750124,0.04824863600332993,0.00032104328680120537,1.605216434006027e-05,0.036656286130898094
269,8,2,0.9,8,0.0,1e-06,2.6666666666666665,269,,5,0.006215563190413207,0.049517785729336974,0.0003307946720826359,1.6539733604131793e-05,0.03776968604843034
270,8,2,0.9,8,0.01,0.1,2.6666666666666665,270,,6,0.029789979112555612,-0.11773643432631982,7.387494577470564e-05,3.693747288735282e-06,0.008434940899103776
271,8,2,0.9,8,0.01,0.01,2.6666666666666665,271,,7,0.01331148269806147,0.011958814698972652,0.00010236141040848276,5.118070520424138e-06,0.01168748671271561
272,8,2,0.9,8,0.01,0.001,2.6666666666666665,272,,0,0.009376024620139901,0.03764874752320632,0.00014025995881141744,7.0129979405708724e-06,0.01601469145836067
273,8,2,0.9,8,0.01,0.0001,2.6666666666666665,273,,1,0.007791781478967709,0.04448738917247359,0.00018308452928835256,9.154226464417629e-06,0.02090434270905753
274,8,2,0.9,8,0.01,1e-05,2.6666666666666665,274,,2,0.00701078322659205,0.04713713865750126,0.00021120348334500224,1.0560174167250111e-05,0.02411492666448649
275,8,2,0.9,8,0.01,1e-06,2.6666666666666665,275,,3,0.006544502745979248,0.04851729679935876,0.00022950262150614692,1.1475131075307346e-05,0.026204297387877794
276,8,2,0.9,8,0.1,0.1,2.6666666666666665,276,,4,0.07000893870079139,-0.43683555768558946,5.8391438418775354e-05,2.9195719209387676e-06,0.006667055074098838
277,8,2,0.9,8,0.1,0.01,2.6666666666666665,277,,5,0.015845271306074216,-0.020510241528071703,3.1548946608763885e-05,1.5774473304381942e-06,0.0036022158430472867
278,8,2,0.9,8,0.1,0.001,2.6666666666666665,278,,6,0.0087244393331846,0.03569384104260845,2.5972057937844492e-05,1.2986028968922246e-06,0.0029654542746050537
279,8,2,0.9,8,0.1,0.0001,2.6666666666666665,279,,7,0.006536028960105916,0.0485221541257463,2.5467826276034575e-05,1.2733913138017286e-06,0.0029078817888018925
280,8,2,0.9,8,0.1,1e-05,2.6666666666666665,280,,0,0.005575298252878067,0.052435242749354447,2.51491618187044e-05,1.2574580909352201e-06,0.0028714971141867362
281,8,2,0.9,8,0.1,1e-06,2.6666666666666665,281,,1,0.005035494918748872,0.05434516152575568,2.581104299061114e-05,1.290552149530557e-06,0.002947069806778471
282,8,2,0.9,8,0.2,0.1,2.6666666666666665,282,,2,0.13252836708181565,-0.9111136221489322,9.428079417642814e-05,4.7140397088214065e-06,0.010764852934362882
283,8,2,0.9,8,0.2,0.01,2.6666666666666665,283,,3,0.021404217949463282,-0.0681762045080242,5.3897345324156534e-05,2.6948672662078266e-06,0.006153925632842999
284,8,2,0.9,8,0.2,0.001,2.6666666666666665,284,,4,0.00975792034217961,0.02597981798116246,3.642976128829927e-05,1.8214880644149637e-06,0.004159500629244116
285,8,2,0.9,8,0.2,0.0001,2.6666666666666665,285,,5,0.006692137931069002,0.04636327007999903,3.619665841826092e-05,1.809832920913046e-06,0.004132885260372221
286,8,2,0.9,8,0.2,1e-05,2.6666666666666665,286,,6,0.00538255011088885,0.05229903855889649,3.5363481252226194e-05,1.7681740626113096e-06,0.0040377542239932816
287,8,2,0.9,8,0.2,1e-06,2.6666666666666665,287,,7,0.004647704383165097,0.05514335148563135,3.410318395119892e-05,1.705159197559946e-06,0.003893855191134636
288,8,2,0.9,8,0.3,0.1,2.6666666666666665,288,,0,0.1930344551503222,-1.3692686186312735,0.00013353192381247733,6.6765961906238666e-06,0.015246493566801708
289,8,2,0.9,8,0.3,0.01,2.6666666666666665,289,,1,0.02837577910422561,-0.12473457979896707,7.639346544878124e-05,3.819673272439062e-06,0.008722502052364635
290,8,2,0.9,8,0.3,0.001,2.6666666666666665,290,,2,0.010890758335383863,0.015447186946821206,4.612395515656935e-05,2.3061977578284675e-06,0.005266370508955213
291,8,2,0.9,8,0.3,0.0001,2.6666666666666665,291,,3,0.007038121914519467,0.0431305246601094,4.4782014711841885e-05,2.2391007355920943e-06,0.005113149572916722
292,8,2,0.9,8,0.3,1e-05,2.6666666666666665,292,,4,0.005458711421512408,0.05093074328886471,4.4814867670787746e-05,2.240743383539387e-06,0.00511690067911603
293,8,2,0.9,8,0.3,1e-06,2.6666666666666665,293,,5,0.004581454971277624,0.054551959542550994,4.444319425843524e-05,2.222159712921762e-06,0.005074463514065209
294,8,2,0.9,8,0.4,0.1,2.6666666666666665,294,,6,0.24908140097686998,-1.793153602036011,0.0001766266347916576,8.83133173958288e-06,0.020166989092874975
295,8,2,0.9,8,0.4,0.01,2.6666666666666665,295,,7,0.03816830566904889,-0.20087279291836185,9.242764341522767e-05,4.621382170761383e-06,0.010553262699217057
296,8,2,0.9,8,0.4,0.001,2.6666666666666665,296,,0,0.012123959857510086,0.00386272371784843,5.798460232111321e-05,2.8992301160556608e-06,0.006620603081431832
297,8,2,0.9,8,0.4,0.0001,2.6666666666666665,297,,1,0.007442727270279909,0.0392988593454155,5.377449139120621e-05,2.6887245695603105e-06,0.006139898337759511
298,8,2,0.9,8,0.4,1e-05,2.6666666666666665,298,,2,0.005591192977505741,0.049142483519327464,5.479262906582591e-05,2.7396314532912955e-06,0.0062561479136138
299,8,2,0.9,8,0.4,1e-06,2.6666666666666665,299,,3,0.004585172887003712,0.05355514251826618,5.509230644553397e-05,2.7546153222766983e-06,0.006290364669512946
300,8,2,0.9,8,0.5,0.1,2.6666666666666665,300,,4,0.297174920406887,-2.1567363318661465,0.00022629053540519325,1.1314526770259662e-05,0.02583754576267858
301,8,2,0.9,8,0.5,0.01,2.6666666666666665,301,,5,0.05278387674099312,-0.31211992430638213,0.00010247350356846138,5.1236751784230685e-06,0.011700285357367028
302,8,2,0.9,8,0.5,0.001,2.6666666666666665,302,,6,0.013460887130584194,-0.008836759850613033,7.251963490793431e-05,3.6259817453967153e-06,0.008280193346449145
303,8,2,0.9,8,0.5,0.0001,2.6666666666666665,303,,7,0.007855887813350556,0.03495684151153034,6.205561975198317e-05,3.102780987599159e-06,0.0070854263184373985
304,8,2,0.9,8,0.5,1e-05,2.6666666666666665,304,,0,0.005733203145462429,0.04703721009108898,6.29685774438533e-05,3.1484288721926648e-06,0.007189666586820016
305,8,2,0.9,8,0.5,1e-06,2.6666666666666665,305,,1,0.004607101476631516,0.052299467815081796,6.43788913310261e-05,3.2189445665513053e-06,0.007350694309585007
306,8,2,0.9,8,0.6,0.1,2.6666666666666665,306,,2,0.3330969989464124,-2.428433932409342,0.0002819769130777915,1.4098845653889575e-05,0.03219574067744717
307,8,2,0.9,8,0.6,0.01,2.6666666666666665,307,,3,0.075605463246773,-0.48429986054357665,0.00010870735206823714,5.435367603411857e-06,0.012412057706140503
308,8,2,0.9,8,0.6,0.001,2.6666666666666665,308,,4,0.01495248443826076,-0.0227567024269488,8.790750653269091e-05,4.395375326634545e-06,0.010037159613654978
309,8,2,0.9,8,0.6,0.0001,2.6666666666666665,309,,5,0.008289609683489038,0.029892937707426973,7.280494154672798e-05,3.640247077336399e-06,0.00831276927068313
310,8,2,0.9,8,0.6,1e-05,2.6666666666666665,310,,6,0.005910628936440743,0.04436270930259051,7.145151511503115e-05,3.5725757557515572e-06,0.008158236880264015
311,8,2,0.9,8,0.6,1e-06,2.6666666666666665,311,,7,0.004670379072001591,0.050579592804187126,7.28333345577241e-05,3.641666727886205e-06,0.008316011146087415
312,8,2,0.9,8,0.7,0.1,2.6666666666666665,312,,0,0.3544145287989155,-2.589987049103307,0.00033884007477376544,1.694200373868827e-05,0.03868829919254183
313,8,2,0.9,8,0.7,0.01,2.6666666666666665,313,,1,0.11389972736659114,-0.772229452337548,0.00011395436784868437,5.697718392434219e-06,0.013011154836305723
314,8,2,0.9,8,0.7,0.001,2.6666666666666665,314,,2,0.016940669112749357,-0.039902348762820644,0.00010275502786948142,5.137751393474071e-06,0.011732429419414905
315,8,2,0.9,8,0.7,0.0001,2.6666666666666665,315,,3,0.008838542572579638,0.023585250794133705,8.708705991783742e-05,4.354352995891871e-06,0.009943482134306784
316,8,2,0.9,8,0.7,1e-05,2.6666666666666665,316,,4,0.006166134144536126,0.04066356514853141,8.098314228029595e-05,4.049157114014798e-06,0.009246545114783612
317,8,2,0.9,8,0.7,1e-06,2.6666666666666665,317,,5,0.0048003200741115895,0.0480478257395955,8.046733237532701e-05,4.023366618766351e-06,0.009187650640913486
318,8,2,0.9,8,0.8,0.1,2.6666666666666665,318,,6,0.36267178523027666,-2.6530027953895585,0.00038883768900664157,1.9441884450332077e-05,0.04439695882982439
319,8,2,0.9,8,0.8,0.01,2.6666666666666665,319,,7,0.18220831986367964,-1.2852691006927184,0.00012868793477590875,6.434396738795437e-06,0.014693413482466099
320,8,2,0.9,8,0.8,0.001,2.6666666666666665,320,,0,0.01987971489729891,-0.06344836462426105,0.00011494228921395657,5.747114460697829e-06,0.01312395435502816
321,8,2,0.9,8,0.8,0.0001,2.6666666666666665,321,,1,0.00956203143805679,0.015687737166745493,0.00010298613135053927,5.1493065675269635e-06,0.011758816500770536
322,8,2,0.9,8,0.8,1e-05,2.6666666666666665,322,,2,0.006488607408869447,0.03576325818110472,9.550189706669342e-05,4.775094853334671e-06,0.010904276802673038
323,8,2,0.9,8,0.8,1e-06,2.6666666666666665,323,,3,0.004974666416358605,0.04444888109746496,9.106687037233521e-05,4.553343518616761e-06,0.010397891482717005
324,8,2,0.9,8,0.9,0.1,2.6666666666666665,324,,4,0.36330860848103375,-2.658385253676194,0.000423499117828044,2.11749558914022e-05,0.04835455366148282
325,8,2,0.9,8,0.9,0.01,2.6666666666666665,325,,5,0.28915482025436057,-2.0887612840923975,0.00018462984451719352,9.231492225859676e-06,0.021080784701522876
