outer_resampling_id,resampling_id,gid,train_mse,test_mse
10,14,9,4.897618839278598e-06,0.0005056262485615
10,15,9,6.124977679675684e-06,7.235462678213176e-05
10,16,9,6.242484038847838e-06,2.1513309733796075e-05
10,17,9,6.284333075401845e-06,3.4327524331991037e-06
10,18,9,6.216691527071432e-06,3.26867371851186e-05
11,0,3,5.394720249383433e-06,0.0001297321562737
11,1,3,4.939384943133651e-06,0.0002783989663807
11,2,3,4.535664213637075e-06,0.0004163457680193
11,3,3,5.211917189568324e-06,0.0002020182779686
11,4,3,5.703651743886688e-06,3.5497092141557977e-05
11,5,3,5.792385662571631e-06,7.497414336062011e-07
11,6,3,4.385748290378222e-06,0.0004567347553957
11,7,9,5.542619856219765e-06,0.0001018604317477
11,8,9,5.48452532459517e-06,0.0001259865824969
11,9,9,5.727911373899947e-06,4.354420268747108e-05
11,10,3,5.388629473368051e-06,0.0001711200432561
11,11,3,5.741964105336787e-06,1.7923274783584837e-05
11,12,9,5.596650962125791e-06,8.786548414375165e-05
11,13,9,5.146476213528033e-06,0.0002508935130095
11,14,9,4.159658479804415e-06,0.0006190161676367
11,15,9,5.670773736096929e-06,7.620520602708209e-05
11,16,3,5.734813020475372e-06,2.5872080675344225e-05
11,17,3,5.779267530080539e-06,6.666846274218863e-06
11,18,3,5.756741868006534e-06,1.6403237968289773e-05
12,0,9,6.091220773577544e-06,6.092619154204555e-05
12,1,3,5.6986338114399945e-06,0.0003002831450924
12,2,3,5.1896240678732905e-06,0.0004715425119074
12,3,9,5.6830894524430585e-06,0.0002052266728355
12,4,9,6.264014101719703e-06,5.281469290484368e-06
12,5,9,6.278242541205956e-06,8.264767051848437e-08
12,6,3,5.184142082681192e-06,0.0004660938740422
12,7,9,5.906605633859603e-06,0.0001237747073002
12,8,9,5.806883854976873e-06,0.0001619300670201
12,9,9,6.0684065048010205e-06,7.519522100724683e-05
12,10,9,6.278438598490736e-06,2.2206740310451682e-08
12,11,3,5.741964105336787e-06,0.0003848605928767
12,12,9,6.116671900682394e-06,5.601021462834191e-05
12,13,9,5.75510600444084e-06,0.0001841576685749
12,14,9,4.918865537771869e-06,0.0004878167666832
12,15,9,6.111913289527291e-06,7.203780783445746e-05
12,16,9,6.228587144268221e-06,2.156337923094937e-05
12,17,9,6.270499060300271e-06,3.4558122971120748e-06
12,18,9,6.20336675947152e-06,3.24867217693443e-05
13,0,9,5.945230852825349e-06,5.866273415876717e-05
13,1,9,5.705892364866548e-06,0.0001375949788951
13,2,3,5.320823670686564e-06,0.0004643287430637
13,3,9,5.578217103478721e-06,0.0001888133998102
13,4,9,6.119860395658971e-06,2.0746946381236503e-06
13,5,9,6.125274712616927e-06,8.607318051358454e-08
13,6,9,5.266749609840249e-06,0.0002793650566794
13,7,9,5.778678215728984e-06,0.0001154861164118
13,8,9,5.695304952075815e-06,0.0001478404534753
13,9,9,5.951230362259994e-06,6.247576966127968e-05
13,10,9,6.1236555394918366e-06,7.106321179647286e-07
13,11,9,5.596650962125791e-06,0.0002208063920153
13,12,9,6.116671900682394e-06,3.029106237835865e-06
13,13,9,5.546144680964217e-06,0.0002040969590433
13,14,9,4.664909126380099e-06,0.0005248052939203
13,15,9,5.955622632345939e-06,7.34803045408198e-05
13,16,9,6.076182533324011e-06,2.1324640859005296e-05
13,17,9,6.117794211577886e-06,3.34676424167719e-06
13,18,9,6.048267451570646e-06,3.341336330024213e-05
14,0,9,5.5852679435341085e-06,5.688418037310642e-05
14,1,9,5.354591802952916e-06,0.0001329836321542
14,2,9,5.010130304840138e-06,0.0002506614040387
14,3,9,5.249661651080693e-06,0.0001762681462084
14,4,9,5.7585532989185725e-06,5.658611123530872e-07
14,5,9,5.7598251046669935e-06,8.886512314004446e-08
14,6,9,4.9130871631792285e-06,0.0002755508751902
14,7,9,5.4326025273961326e-06,0.0001090858695973
14,8,9,5.361512045307895e-06,0.0001370958584122
14,9,9,5.611973877514844e-06,5.317957660818872e-05
14,10,9,5.752971130327534e-06,2.694475570614221e-06
14,11,9,5.146476213528033e-06,0.0002573491582264
14,12,9,5.75510600444084e-06,1.706986366755153e-06
14,13,9,5.546144680964217e-06,7.42010148855823e-05
14,14,9,4.215036176767429e-06,0.0005560940521247
14,15,9,5.587488796326359e-06,7.464602783773662e-05
14,16,9,5.711181645407304e-06,2.1134530056040887e-05
14,17,9,5.752552330131765e-06,3.260744536714181e-06
14,18,9,5.681089837061357e-06,3.416479792663775e-05
15,0,9,4.753657126841707e-06,5.411999784128339e-05
15,1,9,4.53640619701911e-06,0.0001258191122162
15,2,9,4.217704223993882e-06,0.0002348591760735
15,3,9,4.465579095536507e-06,0.0001571099432387
15,4,9,4.919658962537099e-06,1.1773566007083868e-07
15,5,9,4.919691665852735e-06,9.33784974731754e-08
15,6,9,4.091478696604595e-06,0.0002695493426544
15,7,9,4.622082869622846e-06,9.92784104573864e-05
15,8,9,4.569229774739492e-06,0.0001207807742345
15,9,9,4.80911433595363e-06,3.9883011657080274e-05
15,10,9,4.897618839278598e-06,8.478820436017581e-06
15,11,9,4.159658479804415e-06,0.0003206341089164
15,12,9,4.918865537771869e-06,3.813263802624896e-07
15,13,9,4.664909126380099e-06,8.857664919953369e-05
15,14,9,4.215036176767429e-06,0.0002490753009119
15,15,9,4.743061730769337e-06,7.651034294024219e-05
15,16,9,4.8717552172229714e-06,2.0835127975518976e-05
15,17,9,4.912742894661064e-06,3.1267831267500547e-06
15,18,9,4.838180582646112e-06,3.537175341598763e-05
16,0,9,5.939906464412527e-06,6.0215925227919967e-05
16,1,9,5.693075207688911e-06,0.0001415305438785
16,2,3,5.22868560222505e-06,0.000464353119055
16,3,9,5.546190340302838e-06,0.0001989165059943
16,4,9,6.113695864563945e-06,4.110784827256716e-06
16,5,9,6.1247777360158335e-06,8.367009305720282e-08
16,6,3,5.205388435159164e-06,0.0004650366923594
16,7,9,5.761268246766196e-06,0.000120914792192
16,8,9,5.667462075519027e-06,0.0001566662475527
16,9,9,5.927111849445988e-06,7.04909726830359e-05
16,10,9,6.124977679675684e-06,2.1765714199868213e-08
16,11,9,5.670773736096929e-06,0.0001864281357736
16,12,9,6.111913289527291e-06,4.467670588139898e-06
16,13,9,5.955622632345939e-06,5.844746909327147e-05
16,14,9,5.587488796326359e-06,0.0001883714117098
16,15,9,4.743061730769337e-06,0.0004933244292475
16,16,9,6.116588095036952e-06,4.107500472433155e-06
16,17,9,6.0678862276777645e-06,2.7774786314506588e-05
16,18,9,6.103368342743126e-06,1.053491598825434e-05
17,0,9,6.056559278758199e-06,6.047548041178307e-05
17,1,3,5.756460773688579e-06,0.0002979217299691
17,2,3,5.259571574457254e-06,0.0004649401534512
17,3,9,5.65809363863976e-06,0.0002008123862826
17,4,9,6.230031737661044e-06,4.514704134886166e-06
17,5,9,6.242230370627658e-06,8.328154923374689e-08
17,6,3,5.237777328991098e-06,0.0004651292849158
17,7,9,5.875837731331605e-06,0.0001218699644173
17,8,9,5.780136615816562e-06,0.0001582938883812
17,9,9,6.040395162289086e-06,7.196917879970284e-05
17,10,9,6.242484038847838e-06,1.258816050969068e-09
17,11,3,5.734813020475372e-06,0.000405190698719
17,12,9,6.228587144268221e-06,4.732189799680679e-06
17,13,9,6.076182533324011e-06,5.7371782782690674e-05
17,14,9,5.711181645407304e-06,0.0001861709009436
17,15,9,4.8717552172229714e-06,0.0004892675855144
17,16,9,6.116588095036952e-06,6.1268198641347e-05
